,time,T,w_dir,w_spd,w_gust,rh,precip
0,2017-10-14 00:00:00,60.0,22.0,0.0,0.0,39.0,0.0
1,2017-10-14 00:05:00,60.0,22.0,0.0,1.0,39.0,0.0
2,2017-10-14 00:10:00,61.0,360.0,0.0,2.0,38.0,0.0
3,2017-10-14 00:15:00,61.0,270.0,1.0,3.0,38.0,0.0
4,2017-10-14 00:20:00,61.0,337.0,0.0,5.0,37.0,0.0
5,2017-10-14 00:25:00,61.0,337.0,2.0,5.0,37.0,0.0
6,2017-10-14 00:30:00,63.0,22.0,3.0,4.0,35.0,0.0
7,2017-10-14 00:35:00,63.0,90.0,4.0,4.0,34.0,0.0
8,2017-10-14 00:40:00,61.0,90.0,2.0,4.0,37.0,0.0
9,2017-10-14 05:30:00,60.0,90.0,3.0,3.0,39.0,0.0
10,2017-10-14 05:35:00,61.0,22.0,7.0,9.0,33.0,0.0
11,2017-10-14 05:40:00,61.0,45.0,4.0,9.0,32.0,0.0
12,2017-10-14 05:45:00,62.0,270.0,5.0,11.0,31.0,0.0
13,2017-10-14 05:50:00,62.0,45.0,0.0,6.0,31.0,0.0
14,2017-10-14 05:55:00,62.0,22.0,5.0,5.0,30.0,0.0
15,2017-10-14 06:00:00,61.0,225.0,3.0,8.0,30.0,0.0
16,2017-10-14 06:05:00,61.0,270.0,2.0,3.0,31.0,0.0
17,2017-10-14 06:10:00,61.0,270.0,0.0,5.0,31.0,0.0
18,2017-10-14 06:15:00,61.0,270.0,2.0,4.0,30.0,0.0
19,2017-10-14 06:20:00,61.0,90.0,1.0,3.0,29.0,0.0
20,2017-10-14 06:30:00,61.0,45.0,8.0,11.0,29.0,0.0
21,2017-10-14 06:35:00,62.0,22.0,0.0,10.0,28.0,0.0
22,2017-10-14 06:40:00,62.0,22.0,5.0,7.0,28.0,0.0
23,2017-10-14 06:45:00,61.0,112.0,5.0,9.0,28.0,0.0
24,2017-10-14 06:50:00,61.0,45.0,3.0,8.0,28.0,0.0
25,2017-10-14 06:55:00,62.0,45.0,2.0,7.0,27.0,0.0
26,2017-10-14 07:00:00,62.0,45.0,4.0,4.0,27.0,0.0
27,2017-10-14 07:05:00,62.0,45.0,6.0,9.0,27.0,0.0
28,2017-10-14 07:10:00,62.0,45.0,7.0,8.0,27.0,0.0
29,2017-10-14 07:15:00,61.0,22.0,3.0,10.0,27.0,0.0
30,2017-10-14 07:20:00,61.0,22.0,3.0,8.0,27.0,0.0
31,2017-10-14 07:25:00,61.0,22.0,7.0,7.0,27.0,0.0
32,2017-10-14 07:30:00,61.0,45.0,0.0,10.0,27.0,0.0
33,2017-10-14 07:35:00,61.0,45.0,2.0,5.0,26.0,0.0
34,2017-10-14 07:43:00,61.0,45.0,1.0,6.0,26.0,0.0
35,2017-10-14 07:48:00,60.0,292.0,2.0,5.0,30.0,0.0
36,2017-10-14 07:50:00,59.0,337.0,3.0,5.0,32.0,0.0
37,2017-10-14 07:55:00,59.0,270.0,1.0,4.0,36.0,0.0
38,2017-10-14 08:00:00,60.0,360.0,0.0,2.0,35.0,0.0
39,2017-10-14 08:05:00,60.0,112.0,4.0,4.0,32.0,0.0
40,2017-10-14 08:10:00,61.0,67.0,5.0,5.0,31.0,0.0
41,2017-10-14 08:15:00,62.0,45.0,4.0,14.0,28.0,0.0
42,2017-10-14 08:22:00,63.0,45.0,5.0,7.0,26.0,0.0
43,2017-10-14 08:27:00,63.0,45.0,3.0,7.0,25.0,0.0
44,2017-10-14 08:32:00,64.0,45.0,2.0,7.0,25.0,0.0
45,2017-10-14 08:37:00,65.0,45.0,4.0,10.0,24.0,0.0
46,2017-10-14 08:42:00,65.0,22.0,10.0,12.0,24.0,0.0
47,2017-10-14 08:47:00,65.0,45.0,5.0,12.0,24.0,0.0
48,2017-10-14 08:52:00,65.0,45.0,9.0,9.0,24.0,0.0
49,2017-10-14 08:57:00,66.0,360.0,5.0,10.0,23.0,0.0
50,2017-10-14 09:02:00,65.0,337.0,5.0,8.0,23.0,0.0
51,2017-10-14 09:07:00,65.0,225.0,3.0,6.0,23.0,0.0
52,2017-10-14 09:12:00,65.0,22.0,6.0,7.0,23.0,0.0
53,2017-10-14 09:17:00,65.0,45.0,10.0,14.0,23.0,0.0
54,2017-10-14 09:22:00,65.0,337.0,5.0,14.0,23.0,0.0
55,2017-10-14 09:27:00,65.0,112.0,0.0,7.0,23.0,0.0
56,2017-10-14 09:32:00,66.0,22.0,5.0,14.0,23.0,0.0
57,2017-10-14 09:37:00,66.0,360.0,0.0,11.0,22.0,0.0
58,2017-10-14 09:42:00,66.0,22.0,4.0,7.0,23.0,0.0
59,2017-10-14 09:47:00,66.0,337.0,10.0,15.0,23.0,0.0
60,2017-10-14 09:52:00,66.0,22.0,11.0,14.0,22.0,0.0
61,2017-10-14 09:57:00,66.0,270.0,4.0,15.0,22.0,0.0
62,2017-10-14 10:02:00,67.0,292.0,3.0,11.0,22.0,0.0
63,2017-10-14 10:07:00,67.0,360.0,5.0,7.0,22.0,0.0
64,2017-10-14 10:12:00,68.0,360.0,3.0,7.0,22.0,0.0
65,2017-10-14 10:17:00,68.0,315.0,4.0,9.0,21.0,0.0
66,2017-10-14 10:22:00,67.0,112.0,0.0,7.0,21.0,0.0
67,2017-10-14 10:27:00,68.0,22.0,3.0,16.0,21.0,0.0
68,2017-10-14 10:32:00,68.0,337.0,5.0,23.0,21.0,0.0
69,2017-10-14 10:37:00,68.0,45.0,6.0,14.0,21.0,0.0
70,2017-10-14 10:42:00,68.0,315.0,8.0,12.0,21.0,0.0
71,2017-10-14 10:47:00,68.0,360.0,6.0,12.0,21.0,0.0
72,2017-10-14 10:52:00,68.0,360.0,16.0,17.0,21.0,0.0
73,2017-10-14 10:57:00,68.0,315.0,8.0,18.0,22.0,0.0
74,2017-10-14 11:02:00,68.0,337.0,7.0,16.0,22.0,0.0
75,2017-10-14 11:07:00,68.0,315.0,8.0,18.0,22.0,0.0
76,2017-10-14 11:12:00,68.0,360.0,11.0,16.0,22.0,0.0
77,2017-10-14 11:17:00,68.0,337.0,12.0,20.0,22.0,0.0
78,2017-10-14 11:22:00,67.0,360.0,16.0,21.0,22.0,0.0
79,2017-10-14 11:27:00,68.0,22.0,12.0,17.0,23.0,0.0
80,2017-10-14 11:32:00,68.0,315.0,4.0,16.0,22.0,0.0
81,2017-10-14 11:37:00,69.0,22.0,10.0,15.0,22.0,0.0
82,2017-10-14 11:42:00,69.0,22.0,4.0,14.0,22.0,0.0
83,2017-10-14 11:47:00,69.0,45.0,13.0,18.0,22.0,0.0
84,2017-10-14 11:52:00,69.0,360.0,13.0,25.0,22.0,0.0
85,2017-10-14 11:55:00,69.0,22.0,12.0,25.0,22.0,0.0
86,2017-10-14 12:00:00,69.0,45.0,12.0,18.0,22.0,0.0
87,2017-10-14 12:05:00,69.0,45.0,5.0,17.0,22.0,0.0
88,2017-10-14 12:10:00,70.0,22.0,10.0,18.0,21.0,0.0
89,2017-10-14 12:15:00,70.0,67.0,5.0,18.0,21.0,0.0
90,2017-10-14 12:20:00,70.0,360.0,10.0,17.0,21.0,0.0
91,2017-10-14 12:25:00,70.0,45.0,11.0,25.0,21.0,0.0
92,2017-10-14 12:30:00,70.0,90.0,5.0,23.0,21.0,0.0
93,2017-10-14 12:37:00,70.0,67.0,5.0,15.0,21.0,0.0
94,2017-10-14 12:42:00,70.0,45.0,12.0,15.0,20.0,0.0
95,2017-10-14 12:47:00,71.0,45.0,8.0,21.0,20.0,0.0
96,2017-10-14 12:52:00,71.0,45.0,5.0,16.0,21.0,0.0
97,2017-10-14 12:57:00,71.0,22.0,13.0,17.0,21.0,0.0
98,2017-10-14 13:02:00,71.0,45.0,10.0,17.0,21.0,0.0
99,2017-10-14 13:07:00,71.0,292.0,11.0,17.0,21.0,0.0
100,2017-10-14 13:12:00,71.0,22.0,11.0,17.0,20.0,0.0
101,2017-10-14 13:17:00,71.0,45.0,11.0,17.0,20.0,0.0
102,2017-10-14 13:22:00,71.0,315.0,5.0,14.0,20.0,0.0
103,2017-10-14 13:27:00,72.0,360.0,10.0,17.0,19.0,0.0
104,2017-10-14 13:32:00,72.0,315.0,5.0,17.0,19.0,0.0
105,2017-10-14 13:37:00,71.0,360.0,11.0,18.0,20.0,0.0
106,2017-10-14 13:42:00,71.0,22.0,8.0,17.0,20.0,0.0
107,2017-10-14 13:47:00,71.0,315.0,10.0,14.0,20.0,0.0
108,2017-10-14 13:52:00,72.0,135.0,3.0,14.0,20.0,0.0
109,2017-10-14 13:58:00,73.0,360.0,8.0,16.0,19.0,0.0
110,2017-10-14 14:03:00,73.0,337.0,8.0,14.0,19.0,0.0
111,2017-10-14 14:07:00,72.0,360.0,11.0,13.0,19.0,0.0
112,2017-10-14 14:13:00,72.0,360.0,4.0,14.0,19.0,0.0
113,2017-10-14 14:18:00,73.0,360.0,6.0,21.0,19.0,0.0
114,2017-10-14 14:23:00,73.0,22.0,4.0,15.0,19.0,0.0
115,2017-10-14 14:28:00,73.0,360.0,12.0,14.0,19.0,0.0
116,2017-10-14 14:33:00,73.0,67.0,10.0,16.0,19.0,0.0
117,2017-10-14 14:38:00,72.0,337.0,7.0,17.0,19.0,0.0
118,2017-10-14 14:43:00,73.0,67.0,6.0,16.0,19.0,0.0
119,2017-10-14 14:48:00,72.0,22.0,13.0,19.0,19.0,0.0
120,2017-10-14 14:53:00,73.0,22.0,8.0,17.0,19.0,0.0
121,2017-10-14 14:58:00,73.0,67.0,4.0,13.0,18.0,0.0
122,2017-10-14 15:03:00,73.0,90.0,5.0,19.0,18.0,0.0
123,2017-10-14 15:08:00,74.0,45.0,13.0,14.0,18.0,0.0
124,2017-10-14 15:13:00,74.0,337.0,12.0,12.0,17.0,0.0
125,2017-10-14 15:18:00,74.0,45.0,10.0,18.0,17.0,0.0
126,2017-10-14 15:23:00,74.0,360.0,4.0,15.0,18.0,0.0
127,2017-10-14 15:28:00,74.0,22.0,6.0,17.0,18.0,0.0
128,2017-10-14 15:33:00,73.0,45.0,7.0,14.0,17.0,0.0
129,2017-10-14 15:38:00,74.0,22.0,7.0,15.0,17.0,0.0
130,2017-10-14 15:43:00,74.0,22.0,7.0,17.0,18.0,0.0
131,2017-10-14 15:48:00,74.0,22.0,9.0,16.0,17.0,0.0
132,2017-10-14 15:53:00,74.0,45.0,5.0,14.0,17.0,0.0
133,2017-10-14 15:58:00,74.0,90.0,8.0,15.0,17.0,0.0
134,2017-10-14 16:03:00,74.0,22.0,6.0,16.0,17.0,0.0
135,2017-10-14 16:08:00,74.0,45.0,7.0,14.0,17.0,0.0
136,2017-10-14 16:13:00,74.0,45.0,10.0,11.0,17.0,0.0
137,2017-10-14 16:18:00,74.0,67.0,5.0,11.0,17.0,0.0
138,2017-10-14 16:23:00,74.0,360.0,11.0,14.0,17.0,0.0
139,2017-10-14 16:28:00,74.0,292.0,4.0,15.0,17.0,0.0
140,2017-10-14 16:33:00,74.0,22.0,6.0,14.0,17.0,0.0
141,2017-10-14 16:38:00,74.0,22.0,9.0,9.0,18.0,0.0
142,2017-10-14 16:43:00,74.0,360.0,2.0,10.0,17.0,0.0
143,2017-10-14 16:48:00,74.0,22.0,4.0,12.0,17.0,0.0
144,2017-10-14 16:53:00,74.0,360.0,7.0,13.0,17.0,0.0
145,2017-10-14 16:58:00,74.0,360.0,4.0,12.0,17.0,0.0
146,2017-10-14 17:03:00,74.0,45.0,3.0,15.0,17.0,0.0
147,2017-10-14 17:08:00,74.0,360.0,7.0,9.0,17.0,0.0
148,2017-10-14 17:13:00,74.0,22.0,4.0,11.0,17.0,0.0
149,2017-10-14 17:18:00,73.0,337.0,5.0,7.0,17.0,0.0
150,2017-10-14 17:23:00,73.0,22.0,4.0,7.0,18.0,0.0
151,2017-10-14 17:28:00,73.0,67.0,4.0,8.0,18.0,0.0
152,2017-10-14 17:33:00,73.0,67.0,7.0,7.0,18.0,0.0
153,2017-10-14 17:38:00,73.0,90.0,4.0,7.0,19.0,0.0
154,2017-10-14 17:43:00,72.0,67.0,4.0,7.0,19.0,0.0
155,2017-10-14 17:48:00,72.0,90.0,4.0,7.0,19.0,0.0
156,2017-10-14 17:53:00,72.0,45.0,4.0,8.0,19.0,0.0
157,2017-10-14 17:58:00,71.0,90.0,4.0,6.0,20.0,0.0
158,2017-10-14 18:03:00,71.0,45.0,5.0,7.0,20.0,0.0
159,2017-10-14 18:08:00,71.0,45.0,7.0,8.0,20.0,0.0
160,2017-10-14 18:13:00,70.0,90.0,9.0,11.0,21.0,0.0
161,2017-10-14 18:18:00,70.0,67.0,4.0,9.0,21.0,0.0
162,2017-10-14 18:23:00,69.0,45.0,2.0,7.0,22.0,0.0
163,2017-10-14 18:28:00,69.0,45.0,4.0,8.0,23.0,0.0
164,2017-10-14 18:33:00,68.0,45.0,6.0,6.0,23.0,0.0
165,2017-10-14 18:38:00,68.0,45.0,4.0,7.0,24.0,0.0
166,2017-10-14 18:43:00,68.0,45.0,3.0,5.0,24.0,0.0
167,2017-10-14 18:48:00,68.0,45.0,3.0,5.0,24.0,0.0
168,2017-10-14 18:53:00,67.0,67.0,4.0,5.0,25.0,0.0
169,2017-10-14 18:58:00,67.0,45.0,2.0,5.0,25.0,0.0
170,2017-10-14 19:03:00,67.0,45.0,3.0,3.0,25.0,0.0
171,2017-10-14 19:08:00,67.0,45.0,4.0,7.0,25.0,0.0
172,2017-10-14 19:13:00,67.0,67.0,2.0,6.0,25.0,0.0
173,2017-10-14 19:18:00,66.0,90.0,2.0,7.0,26.0,0.0
174,2017-10-14 19:23:00,66.0,67.0,4.0,4.0,26.0,0.0
175,2017-10-14 19:28:00,66.0,90.0,4.0,7.0,26.0,0.0
176,2017-10-14 19:33:00,66.0,67.0,5.0,8.0,26.0,0.0
177,2017-10-14 19:38:00,65.0,67.0,3.0,7.0,26.0,0.0
178,2017-10-14 19:43:00,65.0,67.0,4.0,10.0,27.0,0.0
179,2017-10-14 19:48:00,65.0,67.0,2.0,6.0,27.0,0.0
180,2017-10-14 19:53:00,65.0,45.0,5.0,8.0,27.0,0.0
181,2017-10-14 19:58:00,65.0,67.0,3.0,11.0,27.0,0.0
182,2017-10-14 20:03:00,65.0,22.0,4.0,5.0,27.0,0.0
183,2017-10-14 20:08:00,65.0,67.0,7.0,9.0,27.0,0.0
184,2017-10-14 20:13:00,65.0,45.0,4.0,8.0,28.0,0.0
185,2017-10-14 20:18:00,64.0,45.0,7.0,9.0,28.0,0.0
186,2017-10-14 20:23:00,64.0,45.0,9.0,9.0,28.0,0.0
