,time,T,w_dir,w_spd,w_gust,rh,precip
0,2019-02-24 00:01:13,49.0,273.0,0.0,11.0,83.0,0.0
1,2019-02-24 00:06:13,49.0,273.0,0.0,11.0,83.0,0.0
2,2019-02-24 00:11:13,49.0,273.0,0.0,11.0,83.0,0.0
3,2019-02-24 00:16:13,49.0,273.0,0.0,11.0,83.0,0.0
4,2019-02-24 00:21:09,49.0,273.0,0.0,11.0,83.0,0.0
5,2019-02-24 00:26:11,49.0,273.0,0.0,11.0,83.0,0.0
6,2019-02-24 00:31:11,49.0,273.0,0.0,11.0,83.0,0.0
7,2019-02-24 00:36:08,49.0,273.0,0.0,11.0,83.0,0.0
8,2019-02-24 00:41:07,49.0,273.0,0.0,11.0,83.0,0.0
9,2019-02-24 00:46:05,49.0,273.0,0.0,11.0,83.0,0.0
10,2019-02-24 00:51:04,49.0,273.0,0.0,11.0,83.0,0.0
11,2019-02-24 00:56:19,49.0,273.0,0.0,11.0,83.0,0.0
12,2019-02-24 01:01:17,49.0,273.0,0.0,11.0,83.0,0.0
13,2019-02-24 01:06:16,49.0,273.0,0.0,11.0,83.0,0.0
14,2019-02-24 01:11:13,49.0,273.0,0.0,11.0,82.0,0.0
15,2019-02-24 01:16:10,49.0,273.0,0.0,11.0,82.0,0.0
16,2019-02-24 01:21:07,49.0,273.0,0.0,11.0,83.0,0.0
17,2019-02-24 01:26:20,49.0,273.0,0.0,11.0,83.0,0.0
18,2019-02-24 01:31:18,49.0,273.0,0.0,11.0,83.0,0.0
19,2019-02-24 01:36:18,49.0,273.0,0.0,11.0,83.0,0.0
20,2019-02-24 01:41:20,49.0,273.0,0.0,11.0,83.0,0.0
21,2019-02-24 01:46:20,49.0,273.0,0.0,11.0,83.0,0.0
22,2019-02-24 01:51:19,49.0,273.0,0.0,11.0,83.0,0.0
23,2019-02-24 01:56:14,49.0,273.0,0.0,11.0,83.0,0.0
24,2019-02-24 02:01:12,49.0,273.0,0.0,11.0,83.0,0.0
25,2019-02-24 02:06:11,49.0,273.0,0.0,11.0,83.0,0.0
26,2019-02-24 02:11:09,49.0,273.0,0.0,11.0,83.0,0.0
27,2019-02-24 02:16:08,49.0,273.0,0.0,11.0,84.0,0.0
28,2019-02-24 02:21:08,49.0,273.0,0.0,11.0,84.0,0.0
29,2019-02-24 02:26:23,49.0,273.0,0.0,11.0,84.0,0.0
30,2019-02-24 02:31:23,49.0,273.0,0.0,11.0,84.0,0.0
31,2019-02-24 02:36:21,49.0,273.0,0.0,11.0,84.0,0.0
32,2019-02-24 02:41:23,49.0,273.0,0.0,11.0,84.0,0.0
33,2019-02-24 02:46:07,49.0,273.0,0.0,11.0,84.0,0.0
34,2019-02-24 02:51:08,49.0,273.0,0.0,11.0,83.0,0.0
35,2019-02-24 02:56:07,49.0,273.0,0.0,11.0,83.0,0.0
36,2019-02-24 03:01:22,49.0,273.0,0.0,11.0,83.0,0.0
37,2019-02-24 03:06:21,49.0,273.0,0.0,11.0,83.0,0.0
38,2019-02-24 03:11:19,48.0,273.0,0.0,11.0,83.0,0.0
39,2019-02-24 03:21:16,49.0,273.0,0.0,11.0,84.0,0.0
40,2019-02-24 03:26:14,49.0,273.0,0.0,11.0,83.0,0.0
41,2019-02-24 03:31:12,49.0,273.0,0.0,11.0,83.0,0.0
42,2019-02-24 03:36:06,49.0,273.0,0.0,11.0,83.0,0.0
43,2019-02-24 03:41:05,49.0,273.0,0.0,11.0,83.0,0.0
44,2019-02-24 03:46:05,49.0,273.0,0.0,11.0,83.0,0.0
45,2019-02-24 03:51:05,49.0,273.0,0.0,11.0,83.0,0.0
46,2019-02-24 03:56:05,49.0,273.0,0.0,11.0,83.0,0.0
47,2019-02-24 04:01:07,49.0,273.0,0.0,11.0,83.0,0.0
48,2019-02-24 04:06:05,49.0,273.0,0.0,11.0,83.0,0.0
49,2019-02-24 04:11:20,49.0,273.0,0.0,11.0,83.0,0.0
50,2019-02-24 04:16:20,49.0,214.0,0.0,11.0,83.0,0.0
51,2019-02-24 04:21:20,49.0,215.0,0.0,11.0,83.0,0.0
52,2019-02-24 04:26:20,49.0,142.0,0.0,11.0,83.0,0.0
53,2019-02-24 04:31:19,49.0,142.0,0.0,11.0,83.0,0.0
54,2019-02-24 04:36:18,49.0,142.0,0.0,11.0,83.0,0.0
55,2019-02-24 04:41:13,49.0,142.0,0.0,11.0,83.0,0.0
56,2019-02-24 04:46:13,49.0,142.0,0.0,11.0,83.0,0.0
57,2019-02-24 04:51:10,49.0,142.0,0.0,11.0,83.0,0.0
58,2019-02-24 04:56:08,49.0,142.0,0.0,11.0,82.0,0.0
59,2019-02-24 05:01:07,49.0,142.0,0.0,11.0,82.0,0.0
