,time,T,w_dir,w_spd,w_gust,rh,precip
0,2019-01-20 00:01:18,57.0,193.0,1.0,2.0,87.0,0.0
1,2019-01-20 00:06:18,57.0,198.0,2.0,2.0,86.0,0.0
2,2019-01-20 00:11:22,57.0,195.0,2.0,3.0,86.0,0.0
3,2019-01-20 00:16:21,57.0,187.0,1.0,3.0,86.0,0.0
4,2019-01-20 00:21:21,57.0,200.0,1.0,1.0,86.0,0.0
5,2019-01-20 00:26:16,57.0,187.0,1.0,2.0,86.0,0.0
6,2019-01-20 00:31:14,57.0,190.0,1.0,1.0,86.0,0.0
7,2019-01-20 00:36:13,57.0,179.0,0.0,2.0,86.0,0.0
8,2019-01-20 00:41:12,57.0,190.0,0.0,2.0,86.0,0.0
9,2019-01-20 00:46:10,57.0,192.0,0.0,2.0,86.0,0.0
10,2019-01-20 00:51:09,57.0,158.0,0.0,2.0,87.0,0.0
11,2019-01-20 00:56:05,57.0,157.0,0.0,2.0,87.0,0.0
12,2019-01-20 01:01:07,57.0,160.0,0.0,2.0,87.0,0.0
13,2019-01-20 01:06:08,57.0,162.0,1.0,2.0,88.0,0.0
14,2019-01-20 01:11:08,57.0,186.0,1.0,2.0,88.0,0.0
15,2019-01-20 01:21:08,57.0,182.0,0.0,2.0,88.0,0.0
16,2019-01-20 01:26:08,57.0,184.0,0.0,2.0,88.0,0.0
17,2019-01-20 01:31:10,57.0,185.0,0.0,2.0,89.0,0.0
18,2019-01-20 01:36:06,57.0,163.0,1.0,2.0,89.0,0.0
19,2019-01-20 01:41:12,57.0,161.0,1.0,1.0,89.0,0.0
20,2019-01-20 01:46:07,57.0,144.0,1.0,2.0,89.0,0.0
21,2019-01-20 01:51:17,57.0,184.0,0.0,2.0,89.0,0.0
22,2019-01-20 01:56:15,57.0,174.0,0.0,2.0,89.0,0.0
23,2019-01-20 02:01:16,57.0,167.0,1.0,2.0,90.0,0.0
24,2019-01-20 02:06:25,57.0,180.0,1.0,2.0,90.0,0.0
25,2019-01-20 02:11:11,57.0,179.0,0.0,2.0,90.0,0.0
26,2019-01-20 02:16:11,57.0,184.0,0.0,2.0,90.0,0.0
27,2019-01-20 02:21:14,57.0,184.0,0.0,2.0,90.0,0.0
28,2019-01-20 02:26:19,57.0,187.0,0.0,2.0,91.0,0.0
29,2019-01-20 02:31:24,57.0,181.0,0.0,2.0,91.0,0.0
30,2019-01-20 02:36:24,57.0,180.0,0.0,2.0,91.0,0.0
31,2019-01-20 02:41:18,57.0,214.0,1.0,1.0,91.0,0.0
32,2019-01-20 02:46:24,57.0,200.0,2.0,2.0,91.0,0.0
33,2019-01-20 02:51:21,57.0,183.0,2.0,2.0,91.0,0.0
34,2019-01-20 02:56:14,57.0,187.0,1.0,2.0,92.0,0.0
35,2019-01-20 03:01:14,58.0,203.0,1.0,3.0,92.0,0.06
36,2019-01-20 03:06:17,57.0,203.0,2.0,9.0,92.0,0.06
37,2019-01-20 03:11:26,57.0,197.0,2.0,5.0,92.0,0.04
38,2019-01-20 03:21:10,57.0,221.0,3.0,3.0,92.0,0.04
39,2019-01-20 03:26:12,57.0,203.0,2.0,4.0,92.0,0.04
40,2019-01-20 03:31:18,57.0,190.0,1.0,2.0,92.0,0.0
41,2019-01-20 03:36:20,57.0,212.0,2.0,2.0,92.0,0.0
42,2019-01-20 03:41:19,57.0,163.0,2.0,2.0,92.0,0.06
43,2019-01-20 03:46:22,57.0,167.0,2.0,2.0,92.0,0.06
44,2019-01-20 03:51:23,57.0,161.0,2.0,4.0,92.0,0.05
45,2019-01-20 03:56:15,57.0,161.0,2.0,4.0,92.0,0.0
46,2019-01-20 04:01:18,57.0,207.0,2.0,2.0,92.0,0.0
47,2019-01-20 04:06:09,57.0,191.0,2.0,4.0,92.0,0.0
48,2019-01-20 04:11:12,57.0,167.0,2.0,2.0,93.0,0.0
49,2019-01-20 04:16:13,57.0,207.0,2.0,4.0,93.0,0.0
50,2019-01-20 04:21:19,57.0,189.0,2.0,2.0,93.0,0.0
51,2019-01-20 04:26:14,57.0,180.0,2.0,2.0,93.0,0.0
52,2019-01-20 04:31:03,57.0,155.0,2.0,2.0,93.0,0.0
53,2019-01-20 04:36:09,57.0,185.0,3.0,3.0,93.0,0.0
54,2019-01-20 04:41:10,57.0,160.0,2.0,2.0,93.0,0.0
55,2019-01-20 04:46:08,57.0,179.0,1.0,2.0,93.0,0.0
56,2019-01-20 04:51:07,57.0,190.0,1.0,2.0,93.0,0.0
57,2019-01-20 04:56:11,57.0,167.0,2.0,2.0,93.0,0.0
58,2019-01-20 05:01:11,57.0,193.0,2.0,2.0,93.0,0.0
59,2019-01-20 05:06:07,57.0,156.0,1.0,2.0,93.0,0.0
60,2019-01-20 05:11:09,57.0,208.0,2.0,2.0,93.0,0.0
61,2019-01-20 05:16:10,57.0,160.0,2.0,2.0,93.0,0.0
62,2019-01-20 05:21:08,57.0,209.0,3.0,3.0,93.0,0.0
63,2019-01-20 05:26:08,57.0,214.0,3.0,5.0,93.0,0.0
64,2019-01-20 05:31:08,57.0,197.0,3.0,3.0,93.0,0.0
65,2019-01-20 05:36:07,57.0,196.0,3.0,4.0,93.0,0.0
66,2019-01-20 05:41:08,57.0,226.0,3.0,3.0,93.0,0.0
67,2019-01-20 05:46:08,57.0,163.0,3.0,4.0,93.0,0.0
68,2019-01-20 05:51:08,57.0,158.0,3.0,4.0,94.0,0.0
69,2019-01-20 05:56:08,57.0,192.0,3.0,4.0,94.0,0.0
70,2019-01-20 06:01:07,57.0,168.0,2.0,2.0,94.0,0.0
71,2019-01-20 06:06:07,57.0,147.0,3.0,3.0,94.0,0.0
