,time,T,w_dir,w_spd,w_gust,rh,precip
0,2018-07-14 00:04:56,58.0,270.0,2.0,6.0,92.0,0.0
1,2018-07-14 00:09:56,58.0,270.0,1.0,3.0,92.0,0.0
2,2018-07-14 00:14:56,58.0,270.0,0.0,2.0,93.0,0.0
3,2018-07-14 00:19:56,57.0,255.0,2.0,2.0,93.0,0.0
4,2018-07-14 00:24:56,57.0,270.0,3.0,4.0,93.0,0.0
5,2018-07-14 00:29:56,57.0,269.0,3.0,4.0,93.0,0.0
6,2018-07-14 00:34:56,57.0,265.0,2.0,4.0,93.0,0.0
7,2018-07-14 00:39:56,57.0,267.0,3.0,4.0,93.0,0.0
8,2018-07-14 00:44:56,57.0,266.0,3.0,4.0,94.0,0.0
9,2018-07-14 00:49:56,57.0,265.0,3.0,5.0,94.0,0.0
10,2018-07-14 00:54:56,57.0,270.0,3.0,5.0,94.0,0.0
11,2018-07-14 00:59:56,57.0,269.0,3.0,5.0,94.0,0.0
12,2018-07-14 01:04:56,57.0,268.0,3.0,4.0,94.0,0.0
13,2018-07-14 01:09:56,57.0,270.0,3.0,5.0,94.0,0.0
14,2018-07-14 01:14:56,57.0,270.0,3.0,5.0,94.0,0.0
15,2018-07-14 01:19:56,57.0,262.0,2.0,3.0,95.0,0.0
16,2018-07-14 01:24:56,57.0,265.0,2.0,4.0,95.0,0.0
17,2018-07-14 01:29:56,57.0,261.0,1.0,4.0,95.0,0.0
18,2018-07-14 01:34:56,57.0,262.0,2.0,4.0,95.0,0.0
19,2018-07-14 01:39:56,57.0,268.0,2.0,4.0,95.0,0.0
20,2018-07-14 01:44:56,57.0,266.0,2.0,4.0,95.0,0.0
21,2018-07-14 01:49:56,56.0,263.0,3.0,4.0,95.0,0.0
22,2018-07-14 01:54:56,56.0,268.0,3.0,4.0,95.0,0.0
23,2018-07-14 01:59:56,56.0,268.0,3.0,5.0,95.0,0.0
24,2018-07-14 02:04:56,56.0,270.0,3.0,4.0,95.0,0.0
25,2018-07-14 02:09:56,56.0,269.0,3.0,4.0,95.0,0.0
26,2018-07-14 02:14:56,56.0,270.0,4.0,5.0,96.0,0.0
27,2018-07-14 02:19:56,56.0,266.0,4.0,6.0,96.0,0.0
28,2018-07-14 02:24:56,56.0,268.0,4.0,7.0,96.0,0.0
29,2018-07-14 02:29:56,56.0,268.0,3.0,6.0,96.0,0.0
30,2018-07-14 02:34:56,56.0,267.0,3.0,5.0,96.0,0.0
31,2018-07-14 02:39:56,56.0,268.0,3.0,6.0,96.0,0.0
32,2018-07-14 02:44:56,56.0,276.0,2.0,5.0,96.0,0.0
33,2018-07-14 02:49:56,56.0,271.0,3.0,6.0,96.0,0.0
34,2018-07-14 02:54:56,56.0,272.0,2.0,7.0,96.0,0.0
35,2018-07-14 02:59:56,56.0,267.0,3.0,5.0,96.0,0.0
36,2018-07-14 03:04:56,56.0,250.0,2.0,5.0,96.0,0.0
37,2018-07-14 03:09:56,56.0,270.0,2.0,4.0,97.0,0.0
38,2018-07-14 03:14:56,56.0,259.0,2.0,4.0,97.0,0.0
39,2018-07-14 03:19:56,56.0,267.0,2.0,3.0,97.0,0.0
40,2018-07-14 03:24:56,56.0,255.0,0.0,2.0,97.0,0.0
41,2018-07-14 03:29:56,56.0,270.0,0.0,2.0,97.0,0.0
42,2018-07-14 03:34:56,56.0,270.0,0.0,1.0,97.0,0.0
43,2018-07-14 03:39:56,56.0,273.0,0.0,2.0,97.0,0.0
44,2018-07-14 03:44:56,56.0,277.0,0.0,1.0,97.0,0.0
45,2018-07-14 03:49:56,56.0,292.0,0.0,1.0,97.0,0.0
46,2018-07-14 03:54:56,56.0,276.0,1.0,2.0,97.0,0.0
47,2018-07-14 03:59:56,56.0,270.0,1.0,2.0,97.0,0.0
48,2018-07-14 04:04:56,56.0,250.0,1.0,2.0,97.0,0.0
49,2018-07-14 04:09:56,56.0,237.0,2.0,3.0,97.0,0.0
50,2018-07-14 04:14:56,56.0,233.0,2.0,3.0,97.0,0.0
51,2018-07-14 04:19:56,56.0,264.0,1.0,3.0,97.0,0.0
52,2018-07-14 04:24:56,56.0,270.0,1.0,2.0,97.0,0.0
53,2018-07-14 04:29:56,56.0,315.0,0.0,1.0,97.0,0.0
54,2018-07-14 04:34:56,56.0,272.0,1.0,1.0,97.0,0.0
55,2018-07-14 04:39:56,56.0,251.0,2.0,2.0,97.0,0.0
56,2018-07-14 04:44:56,56.0,248.0,1.0,3.0,97.0,0.0
57,2018-07-14 04:49:56,56.0,270.0,2.0,2.0,97.0,0.0
58,2018-07-14 04:54:56,56.0,255.0,2.0,4.0,97.0,0.0
59,2018-07-14 04:59:56,56.0,256.0,3.0,4.0,97.0,0.0
60,2018-07-14 05:04:56,56.0,232.0,3.0,4.0,97.0,0.0
61,2018-07-14 05:09:56,56.0,225.0,1.0,4.0,97.0,0.0
62,2018-07-14 05:14:56,56.0,242.0,1.0,3.0,98.0,0.0
63,2018-07-14 05:19:56,56.0,266.0,2.0,3.0,98.0,0.0
64,2018-07-14 05:24:56,56.0,266.0,3.0,4.0,98.0,0.0
65,2018-07-14 05:29:56,56.0,266.0,3.0,5.0,98.0,0.0
66,2018-07-14 05:34:56,56.0,255.0,2.0,4.0,98.0,0.0
67,2018-07-14 05:39:56,56.0,267.0,2.0,5.0,98.0,0.0
68,2018-07-14 05:44:56,56.0,248.0,2.0,3.0,98.0,0.0
69,2018-07-14 05:49:56,56.0,241.0,3.0,4.0,98.0,0.0
70,2018-07-14 05:54:56,56.0,238.0,4.0,6.0,98.0,0.0
71,2018-07-14 05:59:56,56.0,259.0,3.0,6.0,98.0,0.0
72,2018-07-14 06:04:56,56.0,264.0,3.0,6.0,98.0,0.0
73,2018-07-14 06:09:56,56.0,270.0,2.0,4.0,98.0,0.0
74,2018-07-14 06:14:56,56.0,260.0,2.0,4.0,98.0,0.0
75,2018-07-14 06:19:56,56.0,245.0,2.0,4.0,98.0,0.0
76,2018-07-14 06:24:56,56.0,232.0,2.0,4.0,98.0,0.0
