,time,T,w_dir,w_spd,w_gust,rh,precip
0,2018-03-17 00:04:00,43.0,270.0,1.0,6.0,90.0,0.0
1,2018-03-17 00:09:00,42.0,270.0,0.0,3.0,91.0,0.0
2,2018-03-17 00:14:00,42.0,270.0,1.0,1.0,92.0,0.0
3,2018-03-17 00:19:00,42.0,270.0,2.0,2.0,92.0,0.0
4,2018-03-17 00:24:00,42.0,270.0,2.0,2.0,93.0,0.0
5,2018-03-17 00:29:00,42.0,225.0,4.0,4.0,92.0,0.0
6,2018-03-17 00:34:00,42.0,225.0,5.0,5.0,91.0,0.0
7,2018-03-17 00:39:00,42.0,225.0,3.0,5.0,91.0,0.0
8,2018-03-17 00:44:00,43.0,225.0,2.0,6.0,90.0,0.0
9,2018-03-17 00:49:00,43.0,225.0,0.0,3.0,90.0,0.0
10,2018-03-17 00:54:00,43.0,225.0,3.0,3.0,90.0,0.0
11,2018-03-17 00:59:00,43.0,180.0,1.0,4.0,90.0,0.0
12,2018-03-17 01:04:00,43.0,90.0,4.0,4.0,90.0,0.0
13,2018-03-17 01:09:00,42.0,90.0,4.0,5.0,90.0,0.0
14,2018-03-17 01:14:00,42.0,90.0,4.0,5.0,91.0,0.0
15,2018-03-17 01:19:00,42.0,90.0,3.0,4.0,92.0,0.0
16,2018-03-17 01:24:00,42.0,90.0,4.0,5.0,92.0,0.0
17,2018-03-17 01:29:00,42.0,90.0,4.0,5.0,93.0,0.06
18,2018-03-17 01:34:00,42.0,90.0,4.0,5.0,93.0,0.06
19,2018-03-17 01:39:00,42.0,90.0,3.0,4.0,94.0,0.0
20,2018-03-17 01:44:00,42.0,90.0,3.0,4.0,94.0,0.0
21,2018-03-17 01:49:00,42.0,90.0,3.0,3.0,94.0,0.0
22,2018-03-17 01:54:00,42.0,112.0,3.0,4.0,94.0,0.0
23,2018-03-17 01:59:00,42.0,90.0,2.0,3.0,95.0,0.0
24,2018-03-17 02:04:00,42.0,45.0,0.0,4.0,95.0,0.0
25,2018-03-17 02:09:00,42.0,45.0,0.0,3.0,95.0,0.0
26,2018-03-17 02:14:00,42.0,90.0,3.0,3.0,95.0,0.0
27,2018-03-17 02:19:00,43.0,90.0,2.0,4.0,95.0,0.0
28,2018-03-17 02:24:00,43.0,90.0,3.0,4.0,95.0,0.0
29,2018-03-17 02:29:00,43.0,157.0,0.0,4.0,95.0,0.0
30,2018-03-17 02:34:00,43.0,135.0,1.0,3.0,95.0,0.0
31,2018-03-17 02:39:00,43.0,90.0,2.0,2.0,95.0,0.0
32,2018-03-17 02:44:00,43.0,90.0,0.0,3.0,95.0,0.0
33,2018-03-17 02:49:00,43.0,112.0,3.0,4.0,95.0,0.0
34,2018-03-17 02:54:00,43.0,90.0,1.0,3.0,95.0,0.0
35,2018-03-17 02:59:00,42.0,112.0,0.0,3.0,95.0,0.0
36,2018-03-17 03:04:00,42.0,90.0,2.0,2.0,95.0,0.0
37,2018-03-17 03:09:00,42.0,90.0,0.0,3.0,95.0,0.0
38,2018-03-17 03:14:00,42.0,90.0,2.0,2.0,95.0,0.0
39,2018-03-17 03:19:00,42.0,112.0,0.0,4.0,95.0,0.0
40,2018-03-17 03:24:00,42.0,337.0,3.0,4.0,95.0,0.0
41,2018-03-17 03:29:00,42.0,360.0,0.0,3.0,95.0,0.0
42,2018-03-17 03:34:00,42.0,45.0,3.0,3.0,95.0,0.0
43,2018-03-17 03:39:00,42.0,90.0,3.0,4.0,94.0,0.0
44,2018-03-17 03:44:00,42.0,90.0,2.0,4.0,94.0,0.0
45,2018-03-17 03:49:00,42.0,112.0,1.0,6.0,94.0,0.0
46,2018-03-17 03:54:00,42.0,90.0,3.0,4.0,94.0,0.0
47,2018-03-17 03:59:00,42.0,90.0,1.0,6.0,94.0,0.0
48,2018-03-17 04:04:00,42.0,90.0,4.0,4.0,94.0,0.0
49,2018-03-17 04:09:00,42.0,90.0,2.0,4.0,94.0,0.0
50,2018-03-17 04:14:00,42.0,135.0,0.0,2.0,94.0,0.0
51,2018-03-17 04:19:00,42.0,135.0,2.0,2.0,94.0,0.06
52,2018-03-17 04:24:00,42.0,157.0,0.0,3.0,94.0,0.06
53,2018-03-17 04:29:00,42.0,180.0,2.0,3.0,94.0,0.0
54,2018-03-17 04:34:00,42.0,225.0,0.0,2.0,94.0,0.06
55,2018-03-17 04:39:00,42.0,90.0,4.0,7.0,94.0,0.24
56,2018-03-17 04:44:00,42.0,90.0,3.0,5.0,94.0,0.18
57,2018-03-17 04:49:00,42.0,90.0,6.0,6.0,95.0,0.0
58,2018-03-17 04:54:00,42.0,90.0,4.0,6.0,95.0,0.0
59,2018-03-17 04:59:00,42.0,67.0,5.0,6.0,95.0,0.0
60,2018-03-17 05:04:00,42.0,67.0,4.0,4.0,95.0,0.0
61,2018-03-17 05:09:00,42.0,45.0,3.0,4.0,95.0,0.0
62,2018-03-17 05:14:00,42.0,45.0,1.0,4.0,95.0,0.0
63,2018-03-17 05:19:00,42.0,45.0,2.0,3.0,96.0,0.0
64,2018-03-17 05:24:00,42.0,45.0,3.0,4.0,96.0,0.0
65,2018-03-17 05:29:00,42.0,67.0,3.0,4.0,96.0,0.0
66,2018-03-17 05:34:00,42.0,90.0,4.0,4.0,96.0,0.0
67,2018-03-17 05:39:00,42.0,90.0,3.0,5.0,95.0,0.0
68,2018-03-17 05:44:00,42.0,90.0,5.0,5.0,95.0,0.0
69,2018-03-17 05:49:00,42.0,90.0,4.0,7.0,95.0,0.0
70,2018-03-17 05:54:00,42.0,90.0,4.0,5.0,94.0,0.0
71,2018-03-17 05:59:00,42.0,67.0,5.0,7.0,94.0,0.0
72,2018-03-17 06:04:00,42.0,90.0,2.0,7.0,93.0,0.0
73,2018-03-17 06:09:00,42.0,90.0,5.0,5.0,93.0,0.0
74,2018-03-17 06:14:00,42.0,90.0,4.0,5.0,93.0,0.0
75,2018-03-17 06:19:00,42.0,90.0,5.0,5.0,93.0,0.0
76,2018-03-17 06:24:00,42.0,90.0,2.0,7.0,92.0,0.0
77,2018-03-17 06:29:00,42.0,90.0,2.0,6.0,92.0,0.0
78,2018-03-17 06:34:00,42.0,90.0,7.0,7.0,91.0,0.0
79,2018-03-17 06:39:00,42.0,90.0,5.0,9.0,91.0,0.0
80,2018-03-17 06:44:00,42.0,90.0,4.0,7.0,90.0,0.0
81,2018-03-17 06:49:00,42.0,90.0,4.0,5.0,90.0,0.0
82,2018-03-17 06:54:00,42.0,90.0,4.0,5.0,90.0,0.0
83,2018-03-17 06:59:00,42.0,90.0,4.0,6.0,90.0,0.0
84,2018-03-17 07:04:00,42.0,90.0,3.0,4.0,90.0,0.0
85,2018-03-17 07:09:00,42.0,90.0,2.0,8.0,90.0,0.0
86,2018-03-17 07:14:00,43.0,112.0,3.0,5.0,89.0,0.0
87,2018-03-17 07:19:00,43.0,90.0,4.0,7.0,89.0,0.0
88,2018-03-17 07:24:00,42.0,90.0,5.0,6.0,89.0,0.0
89,2018-03-17 07:29:00,42.0,90.0,4.0,6.0,90.0,0.0
90,2018-03-17 07:34:00,42.0,90.0,5.0,6.0,90.0,0.0
91,2018-03-17 07:39:00,42.0,90.0,5.0,7.0,90.0,0.0
92,2018-03-17 07:44:00,42.0,90.0,4.0,6.0,90.0,0.0
93,2018-03-17 07:49:00,42.0,90.0,4.0,5.0,90.0,0.0
94,2018-03-17 07:54:00,43.0,90.0,3.0,7.0,90.0,0.0
95,2018-03-17 07:59:00,43.0,90.0,2.0,6.0,89.0,0.0
96,2018-03-17 08:04:00,43.0,112.0,3.0,6.0,88.0,0.0
97,2018-03-17 08:09:00,43.0,90.0,3.0,7.0,88.0,0.0
98,2018-03-17 08:14:00,43.0,67.0,4.0,6.0,88.0,0.0
99,2018-03-17 08:19:00,43.0,90.0,6.0,6.0,89.0,0.0
100,2018-03-17 08:24:00,43.0,90.0,5.0,7.0,89.0,0.0
101,2018-03-17 08:29:00,43.0,90.0,4.0,6.0,89.0,0.0
102,2018-03-17 08:34:00,44.0,90.0,4.0,6.0,89.0,0.0
