,time,T,w_dir,w_spd,w_gust,rh,precip
0,2017-07-12 00:04:00,56.7,154.0,0.2,2.5,85.0,0.0
1,2017-07-12 00:06:00,56.7,131.0,0.2,2.5,85.0,0.0
2,2017-07-12 00:11:00,56.7,240.0,0.0,0.0,85.0,0.0
3,2017-07-12 00:16:00,56.7,128.0,1.3,2.5,85.0,0.0
4,2017-07-12 00:21:00,56.8,237.0,0.0,0.0,85.0,0.0
5,2017-07-12 00:27:00,56.8,205.0,0.0,0.0,85.0,0.0
6,2017-07-12 00:32:00,56.7,212.0,0.0,0.0,85.0,0.0
7,2017-07-12 00:37:00,56.7,143.0,0.0,0.0,85.0,0.0
8,2017-07-12 00:42:00,56.7,193.0,0.0,0.0,85.0,0.0
9,2017-07-12 00:47:00,56.7,157.0,0.2,2.5,85.0,0.0
10,2017-07-12 00:52:00,56.7,222.0,0.0,0.0,85.0,0.0
11,2017-07-12 00:57:00,56.7,170.0,0.2,2.5,85.0,0.0
12,2017-07-12 01:02:00,56.5,230.0,0.0,0.0,85.0,0.0
13,2017-07-12 01:07:00,56.5,209.0,0.0,0.0,86.0,0.0
14,2017-07-12 01:12:00,56.5,215.0,0.0,0.0,86.0,0.0
15,2017-07-12 01:17:00,56.5,236.0,0.0,0.0,86.0,0.0
16,2017-07-12 01:22:00,56.3,233.0,0.0,0.0,86.0,0.0
17,2017-07-12 01:27:00,56.1,242.0,0.0,0.0,87.0,0.0
18,2017-07-12 01:32:00,56.1,168.0,0.0,0.0,88.0,0.0
19,2017-07-12 01:37:00,55.9,172.0,0.0,0.0,88.0,0.0
20,2017-07-12 01:43:00,55.9,166.0,0.0,0.0,88.0,0.0
21,2017-07-12 01:48:00,55.9,302.0,0.0,0.0,88.0,0.0
22,2017-07-12 01:53:00,55.8,168.0,0.0,0.0,88.0,0.0
23,2017-07-12 01:58:00,55.8,222.0,0.0,0.0,88.0,0.0
24,2017-07-12 02:03:00,55.8,229.0,0.0,0.0,89.0,0.0
25,2017-07-12 02:08:00,55.8,149.0,0.0,0.0,89.0,0.0
26,2017-07-12 02:13:00,55.8,214.0,0.0,0.0,89.0,0.0
27,2017-07-12 02:18:00,55.9,215.0,0.0,0.0,89.0,0.0
28,2017-07-12 02:23:00,55.9,201.0,0.0,0.0,88.0,0.0
29,2017-07-12 02:28:00,55.9,149.0,0.0,0.0,88.0,0.0
30,2017-07-12 02:33:00,55.9,154.0,0.0,0.0,88.0,0.0
31,2017-07-12 02:38:00,55.9,219.0,0.0,0.0,88.0,0.0
32,2017-07-12 02:43:00,55.9,227.0,0.0,0.0,88.0,0.0
33,2017-07-12 02:48:00,55.9,192.0,0.0,0.0,88.0,0.0
34,2017-07-12 02:53:00,55.9,234.0,0.0,0.0,88.0,0.0
