,time,T,w_dir,w_spd,w_gust,rh,precip
0,2018-10-07 00:04:58,64.0,304.0,3.0,12.0,64.0,0.0
1,2018-10-07 00:09:58,64.0,312.0,3.0,7.0,64.0,0.0
2,2018-10-07 00:14:58,64.0,295.0,2.0,6.0,64.0,0.0
3,2018-10-07 00:19:58,63.0,300.0,3.0,5.0,65.0,0.0
4,2018-10-07 00:24:58,63.0,279.0,2.0,5.0,64.0,0.0
5,2018-10-07 00:29:58,64.0,278.0,3.0,6.0,64.0,0.0
6,2018-10-07 00:34:58,64.0,291.0,2.0,7.0,62.0,0.0
7,2018-10-07 00:39:58,64.0,315.0,1.0,5.0,61.0,0.0
8,2018-10-07 00:44:58,64.0,293.0,2.0,3.0,61.0,0.0
9,2018-10-07 00:49:58,64.0,296.0,1.0,4.0,61.0,0.0
10,2018-10-07 00:54:58,64.0,270.0,0.0,3.0,61.0,0.0
11,2018-10-07 00:59:58,64.0,308.0,1.0,3.0,61.0,0.0
12,2018-10-07 01:04:58,64.0,356.0,1.0,7.0,60.0,0.0
13,2018-10-07 01:09:58,63.0,15.0,3.0,3.0,60.0,0.0
14,2018-10-07 01:14:58,63.0,328.0,2.0,6.0,61.0,0.0
15,2018-10-07 01:19:58,63.0,325.0,2.0,6.0,60.0,0.0
16,2018-10-07 01:24:58,64.0,0.0,3.0,5.0,59.0,0.0
17,2018-10-07 01:29:58,63.0,0.0,3.0,5.0,59.0,0.0
18,2018-10-07 01:34:58,63.0,329.0,3.0,5.0,59.0,0.0
19,2018-10-07 01:39:58,64.0,313.0,3.0,7.0,58.0,0.0
20,2018-10-07 01:44:58,64.0,315.0,4.0,6.0,56.0,0.0
21,2018-10-07 01:49:58,64.0,314.0,4.0,7.0,55.0,0.0
22,2018-10-07 01:54:58,64.0,284.0,2.0,6.0,55.0,0.0
23,2018-10-07 01:59:58,64.0,337.0,1.0,4.0,55.0,0.0
24,2018-10-07 02:04:58,64.0,347.0,3.0,4.0,55.0,0.0
25,2018-10-07 02:09:58,63.0,354.0,4.0,7.0,55.0,0.0
26,2018-10-07 02:14:58,63.0,311.0,4.0,8.0,56.0,0.0
27,2018-10-07 02:19:58,64.0,302.0,5.0,11.0,55.0,0.0
28,2018-10-07 02:24:58,64.0,313.0,4.0,9.0,54.0,0.0
29,2018-10-07 02:29:58,64.0,316.0,4.0,7.0,54.0,0.0
30,2018-10-07 02:34:58,64.0,306.0,3.0,7.0,54.0,0.0
31,2018-10-07 02:39:58,64.0,297.0,4.0,7.0,54.0,0.0
32,2018-10-07 02:44:58,64.0,306.0,4.0,10.0,53.0,0.0
33,2018-10-07 02:49:58,64.0,308.0,3.0,10.0,53.0,0.0
34,2018-10-07 02:54:58,64.0,314.0,4.0,8.0,53.0,0.0
35,2018-10-07 02:59:58,64.0,327.0,3.0,8.0,53.0,0.0
36,2018-10-07 03:04:58,64.0,340.0,3.0,9.0,53.0,0.0
37,2018-10-07 03:09:58,63.0,339.0,2.0,5.0,53.0,0.0
38,2018-10-07 03:14:58,63.0,327.0,4.0,5.0,53.0,0.0
39,2018-10-07 03:19:58,63.0,324.0,3.0,7.0,53.0,0.0
40,2018-10-07 03:24:58,63.0,328.0,3.0,6.0,52.0,0.0
41,2018-10-07 03:29:58,63.0,333.0,3.0,5.0,52.0,0.0
42,2018-10-07 03:34:58,63.0,329.0,3.0,6.0,52.0,0.0
43,2018-10-07 03:39:58,63.0,307.0,5.0,7.0,51.0,0.0
44,2018-10-07 03:44:58,63.0,310.0,3.0,6.0,51.0,0.0
45,2018-10-07 03:49:58,63.0,318.0,3.0,6.0,50.0,0.0
46,2018-10-07 03:54:58,63.0,348.0,2.0,7.0,50.0,0.0
47,2018-10-07 03:59:58,63.0,332.0,2.0,5.0,50.0,0.0
48,2018-10-07 04:04:58,63.0,310.0,2.0,5.0,50.0,0.0
49,2018-10-07 04:09:58,63.0,281.0,3.0,5.0,50.0,0.0
50,2018-10-07 04:14:58,63.0,260.0,2.0,5.0,50.0,0.0
51,2018-10-07 04:19:58,63.0,286.0,1.0,6.0,49.0,0.0
52,2018-10-07 04:24:58,63.0,299.0,1.0,4.0,49.0,0.0
53,2018-10-07 04:29:58,63.0,300.0,1.0,3.0,49.0,0.0
54,2018-10-07 04:34:58,63.0,299.0,3.0,6.0,49.0,0.0
55,2018-10-07 04:39:58,63.0,244.0,3.0,7.0,48.0,0.0
56,2018-10-07 04:44:58,63.0,250.0,4.0,5.0,48.0,0.0
57,2018-10-07 04:49:58,62.0,273.0,3.0,6.0,48.0,0.0
58,2018-10-07 04:54:58,62.0,263.0,4.0,7.0,48.0,0.0
59,2018-10-07 04:59:58,62.0,250.0,3.0,5.0,48.0,0.0
60,2018-10-07 05:04:58,62.0,234.0,3.0,5.0,49.0,0.0
61,2018-10-07 05:09:58,62.0,243.0,2.0,3.0,49.0,0.0
62,2018-10-07 05:14:58,61.0,243.0,2.0,4.0,50.0,0.0
63,2018-10-07 05:19:58,61.0,240.0,4.0,6.0,51.0,0.0
64,2018-10-07 05:24:58,61.0,250.0,3.0,5.0,51.0,0.0
65,2018-10-07 05:29:58,61.0,270.0,2.0,5.0,51.0,0.0
66,2018-10-07 05:34:58,61.0,263.0,3.0,4.0,51.0,0.0
67,2018-10-07 05:39:58,60.0,270.0,1.0,4.0,52.0,0.0
68,2018-10-07 05:44:58,61.0,270.0,2.0,4.0,53.0,0.0
69,2018-10-07 05:49:58,61.0,271.0,3.0,5.0,53.0,0.0
70,2018-10-07 05:54:58,60.0,286.0,3.0,5.0,53.0,0.0
71,2018-10-07 05:59:58,60.0,280.0,3.0,5.0,53.0,0.0
72,2018-10-07 06:04:58,60.0,279.0,3.0,7.0,53.0,0.0
73,2018-10-07 06:09:58,61.0,284.0,4.0,7.0,52.0,0.0
74,2018-10-07 06:14:58,61.0,319.0,4.0,9.0,51.0,0.0
75,2018-10-07 06:19:58,62.0,330.0,5.0,10.0,50.0,0.0
76,2018-10-07 06:24:58,62.0,345.0,4.0,9.0,49.0,0.0
77,2018-10-07 06:29:58,62.0,8.0,4.0,8.0,49.0,0.0
78,2018-10-07 06:34:58,62.0,344.0,3.0,7.0,49.0,0.0
79,2018-10-07 06:39:58,62.0,323.0,2.0,6.0,49.0,0.0
80,2018-10-07 06:44:58,62.0,322.0,2.0,5.0,49.0,0.0
81,2018-10-07 06:49:58,62.0,12.0,3.0,7.0,49.0,0.0
82,2018-10-07 06:54:58,62.0,309.0,4.0,8.0,49.0,0.0
83,2018-10-07 06:59:58,62.0,324.0,4.0,9.0,50.0,0.0
84,2018-10-07 07:04:58,62.0,311.0,3.0,8.0,50.0,0.0
85,2018-10-07 07:09:58,61.0,340.0,4.0,7.0,50.0,0.0
86,2018-10-07 07:14:58,61.0,344.0,3.0,7.0,50.0,0.0
87,2018-10-07 07:19:58,61.0,322.0,2.0,7.0,50.0,0.0
88,2018-10-07 07:24:58,61.0,321.0,5.0,8.0,50.0,0.0
89,2018-10-07 07:29:58,61.0,304.0,4.0,9.0,50.0,0.0
90,2018-10-07 07:34:58,61.0,311.0,4.0,10.0,50.0,0.0
91,2018-10-07 07:39:58,62.0,305.0,5.0,10.0,49.0,0.0
92,2018-10-07 07:44:58,62.0,301.0,3.0,11.0,49.0,0.0
93,2018-10-07 07:49:58,62.0,317.0,3.0,8.0,49.0,0.0
94,2018-10-07 07:54:58,62.0,332.0,5.0,8.0,48.0,0.0
95,2018-10-07 07:59:58,63.0,329.0,3.0,11.0,48.0,0.0
