,time,T,w_dir,w_spd,w_gust,rh,precip
0,2019-02-24 00:02:02,49.0,274.0,0.0,0.0,87.0,0.0
1,2019-02-24 00:07:02,49.0,274.0,0.0,0.0,87.0,0.0
2,2019-02-24 00:12:02,49.0,274.0,0.0,0.0,87.0,0.0
3,2019-02-24 00:17:02,49.0,274.0,0.0,1.0,88.0,0.0
4,2019-02-24 00:22:02,49.0,274.0,0.0,1.0,88.0,0.0
5,2019-02-24 00:27:01,49.0,274.0,0.0,1.0,88.0,0.0
6,2019-02-24 00:32:02,49.0,274.0,0.0,0.0,88.0,0.0
7,2019-02-24 00:37:02,49.0,274.0,0.0,0.0,88.0,0.0
8,2019-02-24 00:42:02,49.0,273.0,0.0,1.0,88.0,0.0
9,2019-02-24 00:47:02,49.0,274.0,0.0,1.0,88.0,0.0
10,2019-02-24 00:52:02,49.0,273.0,0.0,1.0,89.0,0.0
11,2019-02-24 00:57:02,49.0,274.0,0.0,1.0,88.0,0.0
12,2019-02-24 01:02:01,49.0,274.0,0.0,0.0,89.0,0.0
13,2019-02-24 01:07:02,49.0,273.0,0.0,0.0,88.0,0.0
14,2019-02-24 01:12:01,49.0,273.0,0.0,0.0,88.0,0.0
15,2019-02-24 01:17:02,49.0,273.0,0.0,0.0,88.0,0.0
16,2019-02-24 01:22:03,50.0,273.0,0.0,0.0,88.0,0.0
17,2019-02-24 01:27:02,50.0,273.0,0.0,0.0,88.0,0.0
18,2019-02-24 01:32:02,49.0,273.0,0.0,0.0,88.0,0.0
19,2019-02-24 01:37:02,49.0,274.0,0.0,0.0,88.0,0.0
20,2019-02-24 01:42:01,49.0,273.0,0.0,0.0,88.0,0.0
21,2019-02-24 01:47:02,49.0,273.0,0.0,0.0,88.0,0.0
22,2019-02-24 01:52:02,49.0,273.0,0.0,0.0,88.0,0.0
23,2019-02-24 01:57:02,49.0,273.0,0.0,0.0,88.0,0.0
24,2019-02-24 02:02:01,49.0,274.0,0.0,0.0,88.0,0.0
