,time,T,w_dir,w_spd,w_gust,rh,precip
0,2017-12-16 00:01:00,48.0,66.0,0.0,0.0,99.0,0.0
1,2017-12-16 00:06:00,47.0,66.0,0.0,0.0,99.0,0.0
2,2017-12-16 00:11:00,47.0,66.0,0.0,0.0,99.0,0.0
3,2017-12-16 00:15:00,47.0,66.0,0.0,0.0,97.0,0.0
4,2017-12-16 00:20:00,47.0,66.0,0.0,0.0,97.0,0.0
5,2017-12-16 00:26:00,47.0,66.0,0.0,0.0,97.0,0.0
6,2017-12-16 00:31:00,46.0,66.0,0.0,0.0,97.0,0.0
7,2017-12-16 00:37:00,46.0,66.0,0.0,0.0,97.0,0.0
8,2017-12-16 00:42:00,46.0,66.0,0.0,0.0,97.0,0.0
9,2017-12-16 00:48:00,46.0,66.0,0.0,0.0,97.0,0.0
10,2017-12-16 00:51:00,46.0,66.0,0.0,0.0,97.0,0.0
11,2017-12-16 00:56:00,46.0,66.0,0.0,3.0,97.0,0.0
12,2017-12-16 01:01:00,46.0,66.0,0.0,0.0,97.0,0.0
13,2017-12-16 01:08:00,46.0,66.0,0.0,0.0,97.0,0.0
14,2017-12-16 01:13:00,46.0,66.0,0.0,0.0,97.0,0.0
15,2017-12-16 01:18:00,46.0,66.0,0.0,0.0,98.0,0.0
16,2017-12-16 01:24:00,46.0,66.0,0.0,0.0,97.0,0.0
17,2017-12-16 01:25:00,46.0,66.0,0.0,0.0,97.0,0.0
18,2017-12-16 01:30:00,45.0,66.0,0.0,0.0,97.0,0.0
19,2017-12-16 01:35:00,45.0,66.0,0.0,0.0,97.0,0.0
20,2017-12-16 01:41:00,45.0,66.0,0.0,0.0,97.0,0.0
21,2017-12-16 01:45:00,45.0,66.0,0.0,0.0,97.0,0.0
22,2017-12-16 01:50:00,45.0,66.0,0.0,0.0,97.0,0.0
23,2017-12-16 01:56:00,45.0,66.0,0.0,0.0,97.0,0.0
24,2017-12-16 02:01:00,45.0,66.0,0.0,0.0,97.0,0.0
25,2017-12-16 02:09:00,45.0,66.0,0.0,0.0,97.0,0.0
26,2017-12-16 02:14:00,45.0,66.0,0.0,0.0,97.0,0.0
27,2017-12-16 02:19:00,45.0,66.0,0.0,0.0,98.0,0.0
28,2017-12-16 02:26:00,45.0,66.0,0.0,0.0,98.0,0.0
29,2017-12-16 02:31:00,45.0,66.0,0.0,0.0,98.0,0.0
30,2017-12-16 02:38:00,44.0,66.0,0.0,0.0,98.0,0.0
31,2017-12-16 02:44:00,44.0,66.0,0.0,0.0,98.0,0.0
32,2017-12-16 02:49:00,44.0,66.0,0.0,0.0,98.0,0.0
33,2017-12-16 02:54:00,44.0,66.0,0.0,0.0,99.0,0.0
34,2017-12-16 03:00:00,44.0,66.0,0.0,0.0,98.0,0.0
35,2017-12-16 03:07:00,44.0,66.0,0.0,0.0,99.0,0.0
36,2017-12-16 03:13:00,44.0,66.0,0.0,0.0,99.0,0.0
37,2017-12-16 03:18:00,43.0,66.0,0.0,0.0,99.0,0.0
38,2017-12-16 03:23:00,43.0,66.0,0.0,0.0,99.0,0.0
39,2017-12-16 03:29:00,43.0,66.0,0.0,0.0,98.0,0.0
40,2017-12-16 03:34:00,43.0,66.0,0.0,0.0,98.0,0.0
41,2017-12-16 03:35:00,43.0,66.0,0.0,0.0,98.0,0.0
42,2017-12-16 03:40:00,43.0,66.0,0.0,0.0,98.0,0.0
43,2017-12-16 03:46:00,43.0,66.0,0.0,0.0,99.0,0.0
44,2017-12-16 03:51:00,43.0,66.0,0.0,0.0,99.0,0.0
45,2017-12-16 03:58:00,42.0,66.0,0.0,0.0,98.0,0.0
46,2017-12-16 04:03:00,42.0,66.0,0.0,0.0,99.0,0.0
47,2017-12-16 04:08:00,42.0,66.0,0.0,0.0,99.0,0.0
48,2017-12-16 04:11:00,42.0,66.0,0.0,0.0,99.0,0.0
49,2017-12-16 04:17:00,42.0,66.0,0.0,0.0,99.0,0.0
50,2017-12-16 04:22:00,42.0,66.0,0.0,0.0,99.0,0.0
51,2017-12-16 04:28:00,42.0,66.0,0.0,0.0,99.0,0.0
52,2017-12-16 04:33:00,42.0,66.0,0.0,0.0,99.0,0.0
53,2017-12-16 04:37:00,42.0,66.0,0.0,0.0,99.0,0.0
54,2017-12-16 04:42:00,42.0,66.0,0.0,0.0,99.0,0.0
55,2017-12-16 04:47:00,42.0,66.0,0.0,0.0,99.0,0.0
56,2017-12-16 04:51:00,42.0,66.0,0.0,0.0,99.0,0.0
57,2017-12-16 04:56:00,42.0,66.0,0.0,0.0,99.0,0.0
58,2017-12-16 05:02:00,42.0,66.0,0.0,0.0,99.0,0.0
59,2017-12-16 05:08:00,42.0,66.0,0.0,0.0,99.0,0.0
60,2017-12-16 05:12:00,41.0,66.0,0.0,0.0,99.0,0.0
61,2017-12-16 05:17:00,41.0,66.0,0.0,0.0,99.0,0.0
62,2017-12-16 05:21:00,41.0,66.0,0.0,0.0,99.0,0.0
63,2017-12-16 05:26:00,41.0,66.0,0.0,0.0,99.0,0.0
64,2017-12-16 05:31:00,41.0,66.0,0.0,0.0,99.0,0.0
65,2017-12-16 05:39:00,41.0,66.0,0.0,0.0,99.0,0.0
66,2017-12-16 05:44:00,41.0,66.0,0.0,0.0,99.0,0.0
67,2017-12-16 05:45:00,41.0,66.0,0.0,0.0,99.0,0.0
68,2017-12-16 05:50:00,41.0,66.0,0.0,0.0,99.0,0.0
69,2017-12-16 05:55:00,41.0,66.0,0.0,0.0,99.0,0.0
70,2017-12-16 06:01:00,41.0,66.0,0.0,0.0,99.0,0.0
71,2017-12-16 06:06:00,41.0,66.0,0.0,0.0,99.0,0.0
72,2017-12-16 06:14:00,40.0,66.0,0.0,0.0,99.0,0.0
73,2017-12-16 06:19:00,41.0,66.0,0.0,0.0,98.0,0.0
74,2017-12-16 06:23:00,41.0,66.0,0.0,0.0,98.0,0.0
75,2017-12-16 06:29:00,41.0,66.0,0.0,0.0,98.0,0.0
76,2017-12-16 06:34:00,41.0,66.0,0.0,0.0,99.0,0.0
77,2017-12-16 06:39:00,41.0,66.0,0.0,0.0,99.0,0.0
78,2017-12-16 06:44:00,41.0,66.0,0.0,0.0,97.0,0.0
79,2017-12-16 06:48:00,41.0,66.0,0.0,0.0,95.0,0.0
80,2017-12-16 06:53:00,41.0,66.0,0.0,0.0,93.0,0.0
81,2017-12-16 06:55:00,42.0,66.0,0.0,0.0,93.0,0.0
82,2017-12-16 07:02:00,42.0,66.0,0.0,0.0,90.0,0.0
83,2017-12-16 07:07:00,42.0,66.0,0.0,0.0,91.0,0.0
84,2017-12-16 07:11:00,42.0,66.0,0.0,0.0,90.0,0.0
85,2017-12-16 07:19:00,42.0,66.0,0.0,0.0,91.0,0.0
86,2017-12-16 07:22:00,41.0,66.0,0.0,0.0,91.0,0.0
87,2017-12-16 07:26:00,41.0,66.0,0.0,0.0,91.0,0.0
88,2017-12-16 07:32:00,40.0,66.0,0.0,0.0,91.0,0.0
89,2017-12-16 07:39:00,40.0,66.0,0.0,0.0,92.0,0.0
90,2017-12-16 07:44:00,40.0,66.0,1.0,3.0,93.0,0.0
91,2017-12-16 07:49:00,40.0,66.0,0.0,0.0,90.0,0.0
92,2017-12-16 07:54:00,41.0,66.0,0.0,0.0,87.0,0.0
93,2017-12-16 07:59:00,41.0,66.0,0.0,0.0,85.0,0.0
94,2017-12-16 08:00:00,41.0,66.0,0.0,0.0,85.0,0.0
95,2017-12-16 08:07:00,42.0,66.0,0.0,0.0,86.0,0.0
96,2017-12-16 08:12:00,42.0,66.0,0.0,0.0,86.0,0.0
97,2017-12-16 08:16:00,42.0,66.0,0.0,0.0,87.0,0.0
98,2017-12-16 08:24:00,42.0,66.0,0.0,0.0,88.0,0.0
99,2017-12-16 08:28:00,42.0,66.0,0.0,0.0,89.0,0.0
100,2017-12-16 08:31:00,42.0,66.0,0.0,0.0,89.0,0.0
101,2017-12-16 08:37:00,42.0,66.0,0.0,0.0,89.0,0.0
102,2017-12-16 08:42:00,43.0,66.0,0.0,0.0,89.0,0.0
103,2017-12-16 08:49:00,43.0,66.0,0.0,0.0,87.0,0.0
104,2017-12-16 08:50:00,43.0,66.0,0.0,0.0,86.0,0.0
105,2017-12-16 08:58:00,45.0,66.0,0.0,3.0,69.0,0.0
106,2017-12-16 09:03:00,46.0,123.0,3.0,5.0,51.0,0.0
107,2017-12-16 09:08:00,48.0,123.0,0.0,0.0,43.0,0.0
108,2017-12-16 09:14:00,49.0,123.0,0.0,0.0,42.0,0.0
109,2017-12-16 09:19:00,51.0,123.0,1.0,3.0,38.0,0.0
110,2017-12-16 09:24:00,51.0,123.0,0.0,0.0,37.0,0.0
111,2017-12-16 09:29:00,53.0,123.0,0.0,0.0,33.0,0.0
112,2017-12-16 09:32:00,53.0,123.0,0.0,3.0,34.0,0.0
113,2017-12-16 09:35:00,54.0,123.0,0.0,0.0,34.0,0.0
114,2017-12-16 09:40:00,54.0,123.0,0.0,3.0,30.0,0.0
115,2017-12-16 09:46:00,55.0,123.0,0.0,0.0,32.0,0.0
116,2017-12-16 09:53:00,55.0,123.0,0.0,0.0,30.0,0.0
117,2017-12-16 09:58:00,56.0,123.0,0.0,0.0,29.0,0.0
118,2017-12-16 10:03:00,56.0,65.0,0.0,3.0,25.0,0.0
119,2017-12-16 10:05:00,56.0,65.0,0.0,0.0,25.0,0.0
120,2017-12-16 10:10:00,57.0,65.0,0.0,0.0,24.0,0.0
121,2017-12-16 10:16:00,57.0,65.0,0.0,0.0,25.0,0.0
122,2017-12-16 10:22:00,58.0,65.0,1.0,1.0,24.0,0.0
123,2017-12-16 10:27:00,59.0,65.0,0.0,0.0,24.0,0.0
124,2017-12-16 10:31:00,59.0,65.0,2.0,3.0,24.0,0.0
125,2017-12-16 10:36:00,59.0,65.0,0.0,3.0,22.0,0.0
126,2017-12-16 10:43:00,60.0,65.0,0.0,2.0,21.0,0.0
127,2017-12-16 10:48:00,60.0,65.0,0.0,3.0,22.0,0.0
128,2017-12-16 10:50:00,60.0,65.0,1.0,3.0,21.0,0.0
129,2017-12-16 10:55:00,60.0,65.0,2.0,3.0,21.0,0.0
130,2017-12-16 11:02:00,61.0,65.0,1.0,2.0,21.0,0.0
131,2017-12-16 11:07:00,61.0,65.0,0.0,0.0,20.0,0.0
132,2017-12-16 11:12:00,62.0,65.0,0.0,0.0,20.0,0.0
133,2017-12-16 11:17:00,62.0,65.0,1.0,3.0,20.0,0.0
134,2017-12-16 11:23:00,62.0,63.0,0.0,3.0,20.0,0.0
135,2017-12-16 11:28:00,63.0,63.0,0.0,0.0,20.0,0.0
136,2017-12-16 11:31:00,63.0,63.0,0.0,0.0,20.0,0.0
137,2017-12-16 11:37:00,63.0,217.0,0.0,1.0,19.0,0.0
138,2017-12-16 11:42:00,63.0,217.0,2.0,5.0,22.0,0.0
139,2017-12-16 11:47:00,64.0,217.0,0.0,0.0,22.0,0.0
140,2017-12-16 11:51:00,64.0,232.0,0.0,0.0,21.0,0.0
141,2017-12-16 11:55:00,65.0,232.0,0.0,0.0,19.0,0.0
142,2017-12-16 12:03:00,65.0,71.0,2.0,3.0,18.0,0.0
143,2017-12-16 12:09:00,66.0,64.0,0.0,0.0,20.0,0.0
144,2017-12-16 12:14:00,66.0,64.0,0.0,0.0,18.0,0.0
145,2017-12-16 12:19:00,66.0,66.0,2.0,3.0,17.0,0.0
146,2017-12-16 12:20:00,66.0,66.0,0.0,3.0,17.0,0.0
147,2017-12-16 12:26:00,66.0,66.0,1.0,3.0,16.0,0.0
148,2017-12-16 12:31:00,66.0,222.0,1.0,3.0,18.0,0.0
149,2017-12-16 12:37:00,66.0,136.0,0.0,3.0,18.0,0.0
150,2017-12-16 12:42:00,66.0,136.0,2.0,3.0,19.0,0.0
151,2017-12-16 12:46:00,66.0,136.0,0.0,3.0,20.0,0.0
152,2017-12-16 12:51:00,66.0,136.0,0.0,3.0,19.0,0.0
153,2017-12-16 12:58:00,66.0,136.0,1.0,2.0,19.0,0.0
154,2017-12-16 13:03:00,66.0,65.0,3.0,3.0,18.0,0.0
155,2017-12-16 13:08:00,66.0,14.0,7.0,10.0,19.0,0.0
156,2017-12-16 13:13:00,66.0,79.0,0.0,3.0,19.0,0.0
157,2017-12-16 13:17:00,66.0,79.0,0.0,1.0,19.0,0.0
158,2017-12-16 13:22:00,67.0,79.0,0.0,0.0,19.0,0.0
159,2017-12-16 13:25:00,67.0,80.0,0.0,0.0,19.0,0.0
160,2017-12-16 13:32:00,67.0,71.0,1.0,3.0,18.0,0.0
161,2017-12-16 13:37:00,66.0,71.0,3.0,5.0,20.0,0.0
162,2017-12-16 13:41:00,66.0,215.0,1.0,3.0,20.0,0.0
163,2017-12-16 13:49:00,66.0,67.0,0.0,1.0,20.0,0.0
164,2017-12-16 13:54:00,66.0,99.0,1.0,3.0,19.0,0.0
165,2017-12-16 13:58:00,66.0,99.0,0.0,3.0,19.0,0.0
166,2017-12-16 14:03:00,66.0,99.0,0.0,0.0,19.0,0.0
167,2017-12-16 14:06:00,66.0,99.0,0.0,3.0,19.0,0.0
168,2017-12-16 14:13:00,66.0,99.0,0.0,0.0,19.0,0.0
169,2017-12-16 14:15:00,66.0,99.0,0.0,0.0,19.0,0.0
170,2017-12-16 14:20:00,66.0,99.0,0.0,0.0,19.0,0.0
171,2017-12-16 14:29:00,66.0,99.0,2.0,2.0,19.0,0.0
172,2017-12-16 14:30:00,66.0,99.0,2.0,5.0,19.0,0.0
173,2017-12-16 14:36:00,66.0,99.0,0.0,0.0,20.0,0.0
174,2017-12-16 14:41:00,66.0,99.0,1.0,3.0,20.0,0.0
175,2017-12-16 14:46:00,66.0,72.0,0.0,0.0,21.0,0.0
176,2017-12-16 14:53:00,66.0,72.0,0.0,1.0,21.0,0.0
177,2017-12-16 14:58:00,66.0,171.0,1.0,3.0,22.0,0.0
