,time,T,w_dir,w_spd,w_gust,rh,precip
0,2019-06-15 00:04:46,56.0,358.0,1.0,2.0,43.0,0.0
1,2019-06-15 00:09:50,56.0,32.0,1.0,2.0,43.0,0.0
2,2019-06-15 00:14:54,56.0,16.0,1.0,2.0,44.0,0.0
3,2019-06-15 00:19:58,56.0,28.0,1.0,3.0,44.0,0.0
4,2019-06-15 00:24:46,56.0,35.0,1.0,3.0,44.0,0.0
5,2019-06-15 00:29:50,56.0,357.0,1.0,3.0,44.0,0.0
6,2019-06-15 00:34:54,56.0,1.0,1.0,2.0,44.0,0.0
7,2019-06-15 00:39:58,56.0,26.0,1.0,2.0,44.0,0.0
8,2019-06-15 00:44:46,56.0,43.0,1.0,2.0,44.0,0.0
9,2019-06-15 00:49:50,56.0,32.0,1.0,3.0,44.0,0.0
10,2019-06-15 00:54:54,56.0,31.0,1.0,2.0,44.0,0.0
11,2019-06-15 00:59:58,56.0,24.0,1.0,2.0,44.0,0.0
12,2019-06-15 01:04:46,56.0,25.0,1.0,3.0,44.0,0.0
13,2019-06-15 01:09:50,56.0,34.0,3.0,4.0,44.0,0.0
14,2019-06-15 01:14:54,56.0,37.0,1.0,2.0,45.0,0.0
15,2019-06-15 01:19:58,56.0,43.0,1.0,2.0,45.0,0.0
16,2019-06-15 01:24:46,56.0,34.0,1.0,2.0,44.0,0.0
17,2019-06-15 01:29:50,56.0,44.0,2.0,4.0,44.0,0.0
18,2019-06-15 01:34:54,56.0,51.0,1.0,2.0,44.0,0.0
19,2019-06-15 01:39:58,56.0,34.0,2.0,4.0,45.0,0.0
20,2019-06-15 01:44:46,56.0,45.0,1.0,3.0,45.0,0.0
21,2019-06-15 01:49:50,56.0,9.0,2.0,3.0,45.0,0.0
22,2019-06-15 01:54:54,56.0,47.0,1.0,2.0,45.0,0.0
23,2019-06-15 01:59:58,56.0,16.0,1.0,2.0,44.0,0.0
24,2019-06-15 02:04:46,56.0,29.0,1.0,2.0,44.0,0.0
25,2019-06-15 02:09:50,56.0,62.0,1.0,3.0,44.0,0.0
26,2019-06-15 02:14:54,56.0,18.0,1.0,2.0,44.0,0.0
27,2019-06-15 02:19:58,56.0,25.0,2.0,4.0,44.0,0.0
28,2019-06-15 02:24:46,56.0,17.0,2.0,3.0,45.0,0.0
29,2019-06-15 02:29:50,56.0,14.0,1.0,2.0,45.0,0.0
30,2019-06-15 02:34:54,56.0,36.0,1.0,1.0,45.0,0.0
31,2019-06-15 02:39:58,56.0,17.0,1.0,2.0,46.0,0.0
32,2019-06-15 02:44:46,56.0,40.0,1.0,2.0,47.0,0.0
33,2019-06-15 02:49:50,56.0,43.0,1.0,2.0,47.0,0.0
34,2019-06-15 02:54:54,56.0,20.0,1.0,2.0,48.0,0.0
35,2019-06-15 02:59:58,56.0,32.0,1.0,2.0,48.0,0.0
36,2019-06-15 03:04:46,56.0,44.0,1.0,2.0,49.0,0.0
37,2019-06-15 03:09:50,56.0,43.0,1.0,2.0,49.0,0.0
