,time,T,w_dir,w_spd,w_gust,rh,precip
0,2018-10-31 00:04:44,48.0,23.0,0.0,0.0,89.0,0.0
1,2018-10-31 00:14:54,48.0,23.0,0.0,0.0,90.0,0.0
2,2018-10-31 00:19:50,47.0,23.0,0.0,0.0,90.0,0.0
3,2018-10-31 00:24:46,48.0,23.0,0.0,0.0,91.0,0.0
4,2018-10-31 00:29:42,48.0,23.0,0.0,0.0,92.0,0.0
5,2018-10-31 00:34:01,48.0,23.0,0.0,0.0,93.0,0.0
6,2018-10-31 00:39:53,48.0,23.0,0.0,0.0,93.0,0.0
7,2018-10-31 00:44:30,48.0,23.0,0.0,0.0,93.0,0.0
8,2018-10-31 00:49:45,48.0,23.0,0.0,0.0,93.0,0.0
9,2018-10-31 00:54:40,48.0,248.0,0.0,0.0,93.0,0.0
10,2018-10-31 00:59:18,48.0,23.0,0.0,0.0,93.0,0.0
11,2018-10-31 01:04:32,48.0,23.0,0.0,0.0,93.0,0.0
12,2018-10-31 01:09:47,48.0,23.0,0.0,0.0,94.0,0.0
13,2018-10-31 01:14:24,48.0,23.0,0.0,0.0,94.0,0.0
14,2018-10-31 01:19:39,48.0,23.0,0.0,0.0,95.0,0.0
15,2018-10-31 01:24:35,48.0,23.0,0.0,0.0,95.0,0.0
16,2018-10-31 01:29:31,48.0,23.0,0.0,0.0,95.0,0.0
17,2018-10-31 01:34:45,48.0,23.0,0.0,0.0,95.0,0.0
18,2018-10-31 01:39:23,48.0,45.0,0.0,1.0,95.0,0.0
19,2018-10-31 01:44:37,48.0,45.0,0.0,0.0,95.0,0.0
20,2018-10-31 01:49:33,48.0,55.0,1.0,1.0,95.0,0.0
21,2018-10-31 01:54:29,48.0,75.0,0.0,1.0,96.0,0.0
22,2018-10-31 01:59:26,48.0,90.0,0.0,0.0,96.0,0.0
23,2018-10-31 02:04:22,48.0,113.0,0.0,1.0,96.0,0.0
24,2018-10-31 02:09:36,49.0,135.0,0.0,0.0,96.0,0.0
25,2018-10-31 02:14:32,49.0,135.0,0.0,0.0,96.0,0.0
26,2018-10-31 02:19:09,48.0,113.0,0.0,0.0,96.0,0.0
27,2018-10-31 02:24:24,48.0,72.0,0.0,2.0,96.0,0.0
28,2018-10-31 02:28:06,48.0,113.0,0.0,0.0,97.0,0.0
29,2018-10-31 02:34:34,48.0,113.0,0.0,0.0,97.0,0.0
30,2018-10-31 02:39:12,48.0,113.0,0.0,0.0,97.0,0.0
31,2018-10-31 02:44:27,48.0,99.0,1.0,1.0,97.0,0.0
32,2018-10-31 02:49:22,48.0,68.0,0.0,0.0,97.0,0.0
33,2018-10-31 02:54:37,48.0,135.0,0.0,0.0,97.0,0.0
34,2018-10-31 02:59:14,48.0,113.0,0.0,0.0,97.0,0.0
35,2018-10-31 03:04:59,47.0,113.0,0.0,0.0,97.0,0.0
36,2018-10-31 03:09:43,47.0,90.0,0.0,1.0,97.0,0.0
37,2018-10-31 03:14:59,47.0,113.0,0.0,0.0,97.0,0.0
38,2018-10-31 03:19:36,48.0,67.0,0.0,2.0,97.0,0.0
39,2018-10-31 03:24:50,48.0,23.0,0.0,0.0,98.0,0.0
40,2018-10-31 03:29:46,48.0,23.0,0.0,1.0,98.0,0.0
41,2018-10-31 03:34:05,48.0,23.0,0.0,1.0,98.0,0.0
42,2018-10-31 03:39:56,48.0,45.0,0.0,0.0,98.0,0.0
43,2018-10-31 03:43:57,48.0,45.0,0.0,2.0,98.0,0.0
44,2018-10-31 03:49:55,48.0,23.0,0.0,0.0,98.0,0.0
45,2018-10-31 03:54:55,48.0,113.0,0.0,0.0,98.0,0.0
46,2018-10-31 03:59:54,48.0,113.0,0.0,0.0,98.0,0.0
47,2018-10-31 04:04:00,48.0,113.0,0.0,0.0,98.0,0.0
48,2018-10-31 04:09:54,47.0,113.0,0.0,0.0,98.0,0.0
49,2018-10-31 04:14:56,47.0,45.0,0.0,0.0,98.0,0.0
50,2018-10-31 04:19:53,47.0,180.0,0.0,0.0,98.0,0.0
51,2018-10-31 04:24:54,47.0,203.0,0.0,0.0,98.0,0.0
52,2018-10-31 04:29:55,47.0,23.0,0.0,0.0,98.0,0.0
53,2018-10-31 04:34:53,47.0,23.0,0.0,0.0,98.0,0.0
54,2018-10-31 04:39:27,47.0,90.0,0.0,0.0,98.0,0.0
55,2018-10-31 04:44:51,47.0,135.0,0.0,0.0,98.0,0.0
56,2018-10-31 04:49:56,47.0,113.0,0.0,0.0,98.0,0.0
57,2018-10-31 04:54:15,46.0,113.0,0.0,0.0,98.0,0.0
58,2018-10-31 04:59:48,46.0,113.0,0.0,0.0,98.0,0.0
59,2018-10-31 05:04:26,46.0,90.0,0.0,0.0,98.0,0.0
60,2018-10-31 05:09:41,47.0,113.0,0.0,0.0,98.0,0.0
61,2018-10-31 05:14:36,47.0,135.0,0.0,0.0,98.0,0.0
62,2018-10-31 05:19:50,47.0,113.0,0.0,0.0,98.0,0.0
63,2018-10-31 05:23:51,47.0,68.0,0.0,0.0,98.0,0.0
64,2018-10-31 05:29:43,47.0,135.0,0.0,0.0,97.0,0.0
65,2018-10-31 05:34:57,47.0,113.0,0.0,0.0,97.0,0.0
66,2018-10-31 05:39:53,47.0,135.0,0.0,0.0,97.0,0.0
67,2018-10-31 05:44:14,47.0,113.0,0.0,0.0,97.0,0.0
68,2018-10-31 05:49:45,47.0,135.0,0.0,0.0,97.0,0.0
69,2018-10-31 05:54:41,47.0,135.0,0.0,0.0,97.0,0.0
70,2018-10-31 05:59:55,47.0,113.0,0.0,0.0,97.0,0.0
71,2018-10-31 06:04:52,47.0,113.0,0.0,0.0,97.0,0.0
72,2018-10-31 06:09:48,47.0,113.0,0.0,0.0,97.0,0.0
73,2018-10-31 06:14:44,47.0,113.0,0.0,0.0,97.0,0.0
74,2018-10-31 06:19:21,47.0,135.0,0.0,0.0,97.0,0.0
75,2018-10-31 06:24:36,47.0,68.0,0.0,0.0,97.0,0.0
76,2018-10-31 06:29:52,47.0,90.0,0.0,0.0,96.0,0.0
