,time,T,w_dir,w_spd,w_gust,rh,precip
0,2019-01-26 00:04:55,47.0,62.0,0.0,0.0,83.0,0.0
1,2019-01-26 00:09:59,47.0,63.0,0.0,0.0,84.0,0.0
2,2019-01-26 00:14:47,47.0,148.0,0.0,0.0,86.0,0.0
3,2019-01-26 00:19:51,46.0,147.0,0.0,0.0,87.0,0.0
4,2019-01-26 00:24:55,46.0,54.0,0.0,0.0,87.0,0.0
5,2019-01-26 00:29:59,46.0,59.0,0.0,1.0,86.0,0.0
6,2019-01-26 00:34:47,45.0,53.0,0.0,0.0,87.0,0.0
7,2019-01-26 00:39:51,45.0,48.0,0.0,0.0,86.0,0.0
8,2019-01-26 00:44:55,45.0,55.0,0.0,0.0,86.0,0.0
9,2019-01-26 00:49:59,45.0,55.0,0.0,0.0,86.0,0.0
10,2019-01-26 00:54:47,46.0,55.0,0.0,0.0,86.0,0.0
11,2019-01-26 00:59:51,46.0,55.0,0.0,0.0,87.0,0.0
12,2019-01-26 01:04:55,45.0,186.0,0.0,0.0,87.0,0.0
13,2019-01-26 01:09:59,45.0,21.0,0.0,1.0,88.0,0.0
14,2019-01-26 01:14:47,45.0,98.0,0.0,0.0,88.0,0.0
15,2019-01-26 01:19:51,45.0,103.0,1.0,1.0,86.0,0.0
16,2019-01-26 01:24:55,45.0,154.0,1.0,1.0,85.0,0.0
17,2019-01-26 01:29:59,45.0,50.0,0.0,1.0,83.0,0.0
18,2019-01-26 01:34:47,45.0,51.0,0.0,0.0,83.0,0.0
19,2019-01-26 01:39:51,45.0,53.0,0.0,1.0,84.0,0.0
20,2019-01-26 01:44:55,45.0,322.0,0.0,1.0,84.0,0.0
21,2019-01-26 01:49:59,45.0,343.0,0.0,1.0,85.0,0.0
22,2019-01-26 01:54:47,45.0,102.0,0.0,1.0,85.0,0.0
23,2019-01-26 01:59:51,45.0,343.0,0.0,0.0,84.0,0.0
24,2019-01-26 02:04:55,45.0,29.0,0.0,1.0,84.0,0.0
25,2019-01-26 02:09:44,45.0,161.0,1.0,2.0,84.0,0.0
26,2019-01-26 02:14:48,45.0,105.0,1.0,1.0,83.0,0.0
27,2019-01-26 02:19:52,45.0,251.0,0.0,0.0,83.0,0.0
28,2019-01-26 02:24:56,45.0,233.0,1.0,1.0,82.0,0.0
29,2019-01-26 02:29:44,46.0,31.0,2.0,2.0,81.0,0.0
30,2019-01-26 02:34:48,46.0,211.0,1.0,2.0,81.0,0.0
31,2019-01-26 02:39:52,46.0,258.0,0.0,1.0,82.0,0.0
32,2019-01-26 02:44:56,46.0,80.0,0.0,1.0,83.0,0.0
33,2019-01-26 02:49:44,47.0,270.0,1.0,2.0,84.0,0.0
34,2019-01-26 02:54:48,47.0,158.0,2.0,3.0,85.0,0.0
35,2019-01-26 02:59:52,47.0,97.0,2.0,2.0,85.0,0.0
36,2019-01-26 03:04:56,47.0,120.0,0.0,1.0,85.0,0.0
37,2019-01-26 03:09:44,47.0,112.0,0.0,0.0,86.0,0.0
38,2019-01-26 03:14:48,47.0,88.0,1.0,1.0,87.0,0.0
39,2019-01-26 03:19:52,46.0,176.0,0.0,0.0,88.0,0.0
40,2019-01-26 03:24:56,46.0,329.0,0.0,0.0,89.0,0.0
41,2019-01-26 03:29:44,46.0,100.0,0.0,1.0,91.0,0.0
42,2019-01-26 03:34:48,46.0,117.0,0.0,1.0,91.0,0.0
43,2019-01-26 03:39:52,46.0,275.0,0.0,1.0,91.0,0.0
44,2019-01-26 03:44:56,46.0,312.0,0.0,0.0,91.0,0.0
45,2019-01-26 03:49:44,46.0,252.0,2.0,3.0,92.0,0.0
46,2019-01-26 03:54:48,47.0,63.0,1.0,1.0,92.0,0.0
47,2019-01-26 03:59:52,47.0,326.0,2.0,3.0,93.0,0.0
48,2019-01-26 04:04:56,47.0,74.0,1.0,1.0,92.0,0.0
49,2019-01-26 04:09:44,47.0,105.0,2.0,3.0,92.0,0.0
50,2019-01-26 04:14:48,47.0,281.0,5.0,6.0,75.0,0.0
51,2019-01-26 04:19:52,49.0,18.0,3.0,5.0,61.0,0.0
52,2019-01-26 04:24:56,50.0,86.0,3.0,4.0,53.0,0.0
53,2019-01-26 04:29:44,51.0,143.0,2.0,4.0,62.0,0.0
54,2019-01-26 04:34:48,53.0,227.0,3.0,4.0,44.0,0.0
55,2019-01-26 04:39:52,55.0,209.0,1.0,3.0,57.0,0.0
56,2019-01-26 04:44:56,55.0,251.0,0.0,0.0,58.0,0.0
57,2019-01-26 04:49:44,56.0,27.0,1.0,2.0,59.0,0.0
58,2019-01-26 04:54:48,55.0,116.0,1.0,2.0,61.0,0.0
59,2019-01-26 04:59:52,55.0,87.0,1.0,3.0,71.0,0.0
60,2019-01-26 05:04:56,55.0,92.0,1.0,2.0,71.0,0.0
61,2019-01-26 05:09:44,54.0,82.0,1.0,2.0,72.0,0.0
62,2019-01-26 05:14:48,54.0,257.0,1.0,2.0,68.0,0.0
63,2019-01-26 05:19:52,53.0,125.0,1.0,2.0,65.0,0.0
64,2019-01-26 05:24:56,53.0,181.0,2.0,3.0,65.0,0.0
65,2019-01-26 05:29:44,53.0,167.0,3.0,5.0,52.0,0.0
66,2019-01-26 05:34:48,54.0,171.0,3.0,5.0,51.0,0.0
67,2019-01-26 05:39:52,55.0,193.0,2.0,4.0,57.0,0.0
68,2019-01-26 05:44:56,55.0,257.0,3.0,4.0,59.0,0.0
69,2019-01-26 05:49:44,55.0,129.0,1.0,2.0,60.0,0.0
70,2019-01-26 05:54:48,55.0,169.0,2.0,3.0,62.0,0.0
71,2019-01-26 05:59:52,55.0,244.0,1.0,2.0,58.0,0.0
72,2019-01-26 06:04:56,55.0,271.0,0.0,1.0,59.0,0.0
73,2019-01-26 06:09:44,55.0,227.0,1.0,2.0,61.0,0.0
74,2019-01-26 06:14:48,54.0,132.0,1.0,1.0,61.0,0.0
75,2019-01-26 06:19:52,54.0,237.0,1.0,2.0,64.0,0.0
76,2019-01-26 06:24:56,54.0,252.0,0.0,1.0,66.0,0.0
77,2019-01-26 06:29:44,54.0,255.0,2.0,3.0,66.0,0.0
78,2019-01-26 06:34:48,54.0,290.0,2.0,3.0,62.0,0.0
79,2019-01-26 06:39:52,54.0,278.0,4.0,5.0,58.0,0.0
80,2019-01-26 06:44:56,54.0,289.0,4.0,6.0,56.0,0.0
81,2019-01-26 06:49:44,54.0,261.0,4.0,5.0,51.0,0.0
82,2019-01-26 06:54:48,55.0,341.0,1.0,2.0,48.0,0.0
83,2019-01-26 06:59:52,56.0,196.0,1.0,1.0,50.0,0.0
84,2019-01-26 07:04:56,56.0,271.0,2.0,3.0,47.0,0.0
85,2019-01-26 07:09:44,57.0,346.0,2.0,3.0,41.0,0.0
86,2019-01-26 07:14:48,57.0,112.0,4.0,5.0,35.0,0.0
87,2019-01-26 07:19:52,58.0,143.0,3.0,5.0,38.0,0.0
88,2019-01-26 07:24:56,58.0,324.0,3.0,4.0,38.0,0.0
89,2019-01-26 07:29:44,58.0,290.0,1.0,1.0,39.0,0.0
90,2019-01-26 07:34:48,59.0,297.0,2.0,3.0,38.0,0.0
91,2019-01-26 07:39:52,59.0,190.0,2.0,3.0,36.0,0.0
92,2019-01-26 07:44:56,60.0,344.0,4.0,6.0,36.0,0.0
93,2019-01-26 07:49:44,60.0,162.0,2.0,4.0,38.0,0.0
94,2019-01-26 07:54:48,60.0,279.0,3.0,4.0,40.0,0.0
95,2019-01-26 07:59:52,60.0,346.0,2.0,3.0,38.0,0.0
96,2019-01-26 08:04:56,61.0,204.0,0.0,0.0,40.0,0.0
97,2019-01-26 08:09:44,60.0,131.0,0.0,1.0,42.0,0.0
98,2019-01-26 08:14:48,60.0,248.0,1.0,2.0,41.0,0.0
99,2019-01-26 08:19:52,60.0,141.0,3.0,5.0,38.0,0.0
100,2019-01-26 08:24:56,60.0,76.0,1.0,3.0,38.0,0.0
101,2019-01-26 08:29:44,60.0,107.0,3.0,5.0,38.0,0.0
102,2019-01-26 08:34:48,60.0,133.0,3.0,5.0,38.0,0.0
103,2019-01-26 08:39:52,61.0,61.0,2.0,4.0,38.0,0.0
104,2019-01-26 08:44:56,61.0,99.0,4.0,6.0,38.0,0.0
105,2019-01-26 08:49:44,62.0,101.0,1.0,2.0,38.0,0.0
106,2019-01-26 08:54:48,62.0,95.0,2.0,3.0,38.0,0.0
107,2019-01-26 08:59:53,62.0,3.0,2.0,2.0,39.0,0.0
108,2019-01-26 09:04:57,62.0,80.0,3.0,5.0,37.0,0.0
109,2019-01-26 09:09:45,62.0,28.0,3.0,4.0,37.0,0.0
110,2019-01-26 09:14:49,62.0,25.0,5.0,7.0,37.0,0.0
111,2019-01-26 09:19:53,62.0,43.0,3.0,5.0,37.0,0.0
112,2019-01-26 09:24:57,62.0,339.0,2.0,3.0,37.0,0.0
113,2019-01-26 09:29:45,63.0,3.0,1.0,2.0,37.0,0.0
114,2019-01-26 09:34:49,63.0,37.0,3.0,5.0,37.0,0.0
115,2019-01-26 09:39:53,63.0,5.0,7.0,9.0,35.0,0.0
116,2019-01-26 09:44:57,63.0,62.0,3.0,5.0,35.0,0.0
117,2019-01-26 09:49:45,63.0,32.0,2.0,3.0,34.0,0.0
118,2019-01-26 09:54:49,63.0,22.0,2.0,3.0,33.0,0.0
119,2019-01-26 09:59:53,64.0,262.0,1.0,1.0,35.0,0.0
120,2019-01-26 10:04:57,64.0,291.0,1.0,1.0,35.0,0.0
121,2019-01-26 10:09:45,64.0,241.0,1.0,3.0,36.0,0.0
122,2019-01-26 10:14:49,65.0,311.0,2.0,3.0,34.0,0.0
123,2019-01-26 10:19:53,65.0,278.0,2.0,3.0,35.0,0.0
124,2019-01-26 10:24:57,65.0,235.0,2.0,3.0,35.0,0.0
125,2019-01-26 10:29:45,65.0,349.0,1.0,2.0,37.0,0.0
126,2019-01-26 10:34:49,66.0,292.0,2.0,3.0,36.0,0.0
127,2019-01-26 10:39:53,66.0,305.0,3.0,4.0,35.0,0.0
128,2019-01-26 10:44:57,66.0,84.0,2.0,3.0,35.0,0.0
129,2019-01-26 10:49:45,66.0,81.0,2.0,4.0,34.0,0.0
130,2019-01-26 10:54:49,66.0,28.0,4.0,5.0,35.0,0.0
131,2019-01-26 10:59:53,66.0,26.0,3.0,4.0,34.0,0.0
132,2019-01-26 11:04:56,66.0,341.0,1.0,2.0,35.0,0.0
133,2019-01-26 11:09:44,66.0,285.0,0.0,1.0,34.0,0.0
134,2019-01-26 11:14:48,66.0,291.0,1.0,1.0,35.0,0.0
135,2019-01-26 11:19:52,66.0,215.0,2.0,3.0,36.0,0.0
136,2019-01-26 11:24:56,66.0,251.0,1.0,2.0,39.0,0.0
137,2019-01-26 11:29:44,66.0,260.0,4.0,6.0,38.0,0.0
138,2019-01-26 11:34:48,66.0,258.0,3.0,5.0,38.0,0.0
139,2019-01-26 11:39:52,67.0,256.0,3.0,4.0,39.0,0.0
140,2019-01-26 11:44:56,67.0,259.0,2.0,3.0,40.0,0.0
141,2019-01-26 11:49:44,67.0,325.0,3.0,5.0,36.0,0.0
142,2019-01-26 11:54:48,66.0,183.0,1.0,2.0,37.0,0.0
143,2019-01-26 11:59:52,66.0,183.0,1.0,2.0,36.0,0.0
144,2019-01-26 12:04:56,67.0,104.0,2.0,3.0,35.0,0.0
145,2019-01-26 12:09:44,66.0,144.0,2.0,4.0,35.0,0.0
146,2019-01-26 12:14:48,66.0,270.0,0.0,1.0,34.0,0.0
147,2019-01-26 12:19:52,66.0,169.0,0.0,1.0,34.0,0.0
148,2019-01-26 12:24:56,67.0,98.0,2.0,4.0,34.0,0.0
149,2019-01-26 12:29:44,66.0,135.0,2.0,2.0,35.0,0.0
150,2019-01-26 12:34:48,66.0,253.0,1.0,1.0,35.0,0.0
151,2019-01-26 12:39:52,67.0,224.0,1.0,2.0,37.0,0.0
152,2019-01-26 12:44:56,67.0,252.0,1.0,2.0,37.0,0.0
153,2019-01-26 12:49:44,67.0,245.0,1.0,2.0,40.0,0.0
154,2019-01-26 12:54:48,67.0,250.0,2.0,3.0,42.0,0.0
155,2019-01-26 12:59:52,67.0,245.0,2.0,3.0,39.0,0.0
156,2019-01-26 13:04:56,67.0,323.0,0.0,1.0,34.0,0.0
157,2019-01-26 13:09:44,67.0,254.0,2.0,3.0,33.0,0.0
158,2019-01-26 13:14:48,67.0,292.0,3.0,4.0,31.0,0.0
159,2019-01-26 13:19:52,67.0,319.0,1.0,2.0,31.0,0.0
160,2019-01-26 13:24:56,67.0,299.0,3.0,4.0,32.0,0.0
161,2019-01-26 13:29:44,67.0,285.0,1.0,2.0,31.0,0.0
162,2019-01-26 13:34:48,68.0,228.0,1.0,2.0,31.0,0.0
163,2019-01-26 13:39:52,68.0,234.0,2.0,3.0,31.0,0.0
164,2019-01-26 13:44:56,68.0,247.0,0.0,1.0,31.0,0.0
165,2019-01-26 13:49:44,68.0,117.0,1.0,2.0,33.0,0.0
166,2019-01-26 13:54:48,69.0,107.0,1.0,3.0,30.0,0.0
167,2019-01-26 13:59:52,69.0,119.0,2.0,3.0,28.0,0.0
168,2019-01-26 14:04:56,69.0,288.0,0.0,1.0,28.0,0.0
169,2019-01-26 14:09:44,69.0,269.0,0.0,1.0,31.0,0.0
170,2019-01-26 14:14:48,69.0,263.0,1.0,2.0,32.0,0.0
171,2019-01-26 14:19:52,69.0,240.0,3.0,4.0,33.0,0.0
172,2019-01-26 14:24:56,69.0,263.0,1.0,1.0,33.0,0.0
173,2019-01-26 14:29:44,68.0,274.0,2.0,3.0,32.0,0.0
174,2019-01-26 14:34:48,68.0,158.0,1.0,1.0,33.0,0.0
175,2019-01-26 14:39:52,68.0,100.0,1.0,2.0,30.0,0.0
176,2019-01-26 14:44:56,68.0,227.0,1.0,1.0,28.0,0.0
177,2019-01-26 14:49:44,68.0,7.0,3.0,5.0,28.0,0.0
178,2019-01-26 14:54:48,68.0,13.0,2.0,4.0,28.0,0.0
179,2019-01-26 14:59:52,68.0,107.0,3.0,5.0,29.0,0.0
180,2019-01-26 15:04:56,68.0,22.0,1.0,3.0,30.0,0.0
181,2019-01-26 15:09:44,68.0,71.0,3.0,5.0,30.0,0.0
182,2019-01-26 15:14:48,68.0,71.0,4.0,5.0,29.0,0.0
183,2019-01-26 15:19:52,68.0,15.0,1.0,1.0,28.0,0.0
184,2019-01-26 15:24:56,68.0,76.0,2.0,2.0,28.0,0.0
185,2019-01-26 15:29:44,68.0,251.0,0.0,0.0,27.0,0.0
186,2019-01-26 15:34:48,68.0,145.0,2.0,3.0,28.0,0.0
187,2019-01-26 15:39:52,68.0,153.0,3.0,4.0,27.0,0.0
188,2019-01-26 15:44:56,68.0,137.0,3.0,4.0,28.0,0.0
189,2019-01-26 15:49:44,68.0,145.0,2.0,4.0,28.0,0.0
190,2019-01-26 15:54:48,67.0,1.0,2.0,3.0,26.0,0.0
191,2019-01-26 15:59:52,67.0,108.0,3.0,4.0,26.0,0.0
192,2019-01-26 16:04:56,67.0,342.0,2.0,3.0,24.0,0.0
193,2019-01-26 16:09:44,67.0,110.0,2.0,3.0,24.0,0.0
194,2019-01-26 16:14:48,67.0,188.0,2.0,2.0,23.0,0.0
195,2019-01-26 16:19:53,68.0,159.0,1.0,1.0,25.0,0.0
196,2019-01-26 16:24:57,68.0,315.0,2.0,4.0,24.0,0.0
197,2019-01-26 16:29:45,68.0,275.0,1.0,2.0,23.0,0.0
198,2019-01-26 16:34:49,68.0,299.0,2.0,3.0,24.0,0.0
199,2019-01-26 16:39:53,68.0,310.0,0.0,1.0,25.0,0.0
200,2019-01-26 16:44:57,68.0,163.0,1.0,2.0,25.0,0.0
201,2019-01-26 16:49:45,68.0,166.0,3.0,4.0,23.0,0.0
202,2019-01-26 16:54:49,68.0,358.0,4.0,5.0,23.0,0.0
203,2019-01-26 16:59:53,68.0,157.0,2.0,4.0,23.0,0.0
204,2019-01-26 17:04:57,68.0,241.0,2.0,4.0,25.0,0.0
205,2019-01-26 17:09:45,67.0,211.0,3.0,4.0,37.0,0.0
206,2019-01-26 17:14:49,67.0,257.0,3.0,4.0,37.0,0.0
207,2019-01-26 17:19:53,66.0,246.0,1.0,2.0,42.0,0.0
208,2019-01-26 17:24:57,65.0,261.0,0.0,1.0,53.0,0.0
209,2019-01-26 17:29:45,64.0,227.0,0.0,0.0,62.0,0.0
210,2019-01-26 17:34:49,63.0,12.0,1.0,1.0,65.0,0.0
211,2019-01-26 17:39:53,62.0,139.0,1.0,2.0,62.0,0.0
212,2019-01-26 17:44:57,61.0,128.0,1.0,2.0,63.0,0.0
213,2019-01-26 17:49:45,60.0,141.0,4.0,5.0,65.0,0.0
214,2019-01-26 17:54:49,60.0,71.0,2.0,3.0,65.0,0.0
215,2019-01-26 17:59:53,59.0,144.0,1.0,1.0,65.0,0.0
216,2019-01-26 18:04:57,59.0,153.0,0.0,1.0,64.0,0.0
217,2019-01-26 18:09:45,59.0,167.0,2.0,3.0,66.0,0.0
218,2019-01-26 18:14:49,59.0,156.0,2.0,3.0,68.0,0.0
219,2019-01-26 18:19:53,59.0,145.0,0.0,1.0,69.0,0.0
220,2019-01-26 18:24:57,58.0,173.0,0.0,0.0,71.0,0.0
221,2019-01-26 18:29:45,58.0,255.0,0.0,1.0,72.0,0.0
222,2019-01-26 18:34:49,58.0,238.0,0.0,0.0,74.0,0.0
