,time,T,w_dir,w_spd,w_gust,rh,precip
0,2018-12-30 00:04:36,48.0,76.0,0.0,0.0,93.0,0.0
1,2018-12-30 00:09:57,48.0,76.0,0.0,0.0,93.0,0.0
2,2018-12-30 00:14:29,48.0,76.0,0.0,0.0,93.0,0.0
3,2018-12-30 00:19:32,48.0,270.0,0.0,0.0,93.0,0.0
4,2018-12-30 00:24:52,48.0,270.0,0.0,0.0,93.0,0.0
5,2018-12-30 00:29:57,48.0,266.0,0.0,0.0,93.0,0.0
6,2018-12-30 00:34:45,48.0,266.0,0.0,0.0,93.0,0.0
7,2018-12-30 00:39:49,48.0,266.0,0.0,0.0,93.0,0.0
8,2018-12-30 00:44:56,48.0,266.0,0.0,0.0,93.0,0.0
9,2018-12-30 00:49:24,48.0,277.0,0.0,0.0,93.0,0.0
10,2018-12-30 00:54:44,48.0,262.0,0.0,1.0,94.0,0.0
11,2018-12-30 00:59:52,47.0,262.0,0.0,0.0,93.0,0.0
12,2018-12-30 01:04:53,47.0,261.0,0.0,0.0,93.0,0.0
13,2018-12-30 01:09:57,47.0,201.0,0.0,0.0,94.0,0.0
14,2018-12-30 01:14:48,47.0,200.0,0.0,0.0,94.0,0.0
15,2018-12-30 01:19:49,47.0,199.0,0.0,0.0,94.0,0.0
16,2018-12-30 01:24:37,47.0,193.0,0.0,0.0,94.0,0.0
17,2018-12-30 01:29:56,47.0,42.0,0.0,0.0,94.0,0.0
18,2018-12-30 01:34:45,47.0,52.0,0.0,1.0,94.0,0.0
19,2018-12-30 01:39:49,47.0,61.0,1.0,3.0,94.0,0.0
20,2018-12-30 01:44:53,46.0,72.0,1.0,3.0,94.0,0.0
21,2018-12-30 01:49:57,46.0,74.0,1.0,3.0,93.0,0.0
22,2018-12-30 01:54:45,46.0,70.0,0.0,2.0,93.0,0.0
23,2018-12-30 01:59:48,46.0,78.0,0.0,1.0,93.0,0.0
24,2018-12-30 02:04:56,46.0,71.0,1.0,2.0,93.0,0.0
25,2018-12-30 02:09:41,46.0,56.0,0.0,1.0,93.0,0.0
26,2018-12-30 02:14:45,46.0,69.0,0.0,1.0,93.0,0.0
27,2018-12-30 02:19:52,46.0,92.0,0.0,0.0,93.0,0.0
28,2018-12-30 02:24:53,46.0,93.0,0.0,0.0,93.0,0.0
29,2018-12-30 02:29:57,46.0,321.0,0.0,0.0,93.0,0.0
30,2018-12-30 02:34:48,46.0,315.0,0.0,0.0,93.0,0.0
31,2018-12-30 02:39:33,46.0,317.0,0.0,0.0,93.0,0.0
32,2018-12-30 02:44:52,46.0,347.0,0.0,0.0,93.0,0.0
33,2018-12-30 02:49:56,46.0,347.0,0.0,0.0,93.0,0.0
34,2018-12-30 02:54:44,46.0,1.0,0.0,0.0,93.0,0.0
35,2018-12-30 02:59:49,46.0,71.0,0.0,1.0,93.0,0.0
36,2018-12-30 03:04:53,45.0,64.0,1.0,2.0,93.0,0.0
37,2018-12-30 03:09:57,45.0,71.0,1.0,2.0,93.0,0.0
38,2018-12-30 03:14:45,45.0,86.0,1.0,2.0,93.0,0.0
39,2018-12-30 03:19:49,45.0,75.0,2.0,3.0,93.0,0.0
40,2018-12-30 03:24:56,45.0,69.0,0.0,1.0,92.0,0.0
41,2018-12-30 03:29:57,45.0,71.0,1.0,2.0,92.0,0.0
42,2018-12-30 03:34:45,45.0,75.0,1.0,2.0,92.0,0.0
43,2018-12-30 03:39:52,46.0,38.0,0.0,1.0,92.0,0.0
44,2018-12-30 03:44:53,45.0,67.0,0.0,1.0,92.0,0.0
45,2018-12-30 03:49:57,45.0,64.0,0.0,0.0,92.0,0.0
46,2018-12-30 03:54:48,45.0,84.0,0.0,1.0,92.0,0.0
47,2018-12-30 03:59:33,45.0,64.0,1.0,2.0,92.0,0.0
48,2018-12-30 04:04:53,45.0,57.0,1.0,1.0,92.0,0.0
49,2018-12-30 04:09:57,45.0,68.0,1.0,2.0,92.0,0.0
50,2018-12-30 04:14:13,45.0,30.0,0.0,0.0,92.0,0.0
51,2018-12-30 04:19:49,45.0,106.0,0.0,0.0,92.0,0.0
52,2018-12-30 04:24:53,45.0,62.0,0.0,1.0,93.0,0.0
53,2018-12-30 04:29:57,46.0,49.0,1.0,2.0,93.0,0.0
54,2018-12-30 04:34:45,46.0,56.0,1.0,1.0,93.0,0.0
55,2018-12-30 04:39:49,46.0,64.0,1.0,2.0,93.0,0.0
56,2018-12-30 04:44:56,46.0,80.0,1.0,2.0,93.0,0.0
57,2018-12-30 04:49:57,46.0,79.0,0.0,0.0,93.0,0.0
58,2018-12-30 04:54:45,45.0,68.0,0.0,1.0,93.0,0.0
59,2018-12-30 04:59:52,45.0,73.0,0.0,0.0,93.0,0.0
60,2018-12-30 05:04:53,45.0,86.0,0.0,0.0,93.0,0.0
61,2018-12-30 05:09:57,45.0,88.0,0.0,0.0,93.0,0.0
62,2018-12-30 05:14:48,45.0,71.0,0.0,0.0,93.0,0.0
63,2018-12-30 05:19:17,45.0,73.0,0.0,1.0,93.0,0.0
64,2018-12-30 05:24:37,45.0,80.0,0.0,0.0,93.0,0.0
65,2018-12-30 05:29:57,45.0,44.0,0.0,1.0,93.0,0.0
66,2018-12-30 05:34:45,45.0,67.0,0.0,1.0,93.0,0.0
67,2018-12-30 05:39:49,45.0,73.0,1.0,3.0,93.0,0.0
68,2018-12-30 05:44:53,45.0,67.0,1.0,2.0,93.0,0.0
69,2018-12-30 05:49:57,45.0,73.0,1.0,2.0,93.0,0.0
70,2018-12-30 05:54:45,45.0,59.0,0.0,1.0,93.0,0.0
71,2018-12-30 05:59:49,45.0,60.0,0.0,1.0,93.0,0.0
72,2018-12-30 06:04:56,45.0,66.0,2.0,3.0,93.0,0.0
73,2018-12-30 06:09:57,45.0,50.0,1.0,2.0,93.0,0.0
74,2018-12-30 06:14:45,45.0,55.0,1.0,2.0,93.0,0.0
75,2018-12-30 06:19:52,45.0,54.0,3.0,4.0,93.0,0.0
76,2018-12-30 06:24:53,45.0,62.0,2.0,4.0,93.0,0.0
77,2018-12-30 06:29:57,45.0,72.0,2.0,4.0,93.0,0.0
78,2018-12-30 06:34:48,45.0,64.0,1.0,3.0,93.0,0.0
79,2018-12-30 06:39:49,45.0,60.0,2.0,3.0,93.0,0.0
80,2018-12-30 06:44:53,45.0,67.0,1.0,2.0,93.0,0.0
81,2018-12-30 06:49:57,45.0,77.0,0.0,1.0,93.0,0.0
82,2018-12-30 06:54:45,45.0,77.0,0.0,1.0,93.0,0.0
83,2018-12-30 06:59:33,45.0,43.0,0.0,1.0,93.0,0.0
84,2018-12-30 07:04:53,45.0,0.0,0.0,1.0,93.0,0.0
85,2018-12-30 07:09:57,45.0,16.0,0.0,1.0,93.0,0.0
86,2018-12-30 07:14:45,45.0,28.0,0.0,0.0,93.0,0.0
87,2018-12-30 07:19:49,45.0,53.0,0.0,1.0,93.0,0.0
88,2018-12-30 07:24:56,45.0,57.0,0.0,1.0,93.0,0.0
89,2018-12-30 07:29:58,45.0,92.0,0.0,0.0,93.0,0.0
90,2018-12-30 07:34:45,45.0,31.0,0.0,0.0,93.0,0.0
91,2018-12-30 07:39:52,45.0,53.0,0.0,0.0,93.0,0.07
92,2018-12-30 07:44:53,45.0,32.0,0.0,1.0,93.0,0.07
93,2018-12-30 07:49:57,45.0,25.0,1.0,2.0,93.0,0.07
94,2018-12-30 07:54:48,45.0,35.0,2.0,3.0,93.0,0.0
