,time,T,w_dir,w_spd,w_gust,rh,precip
0,2019-04-14 00:04:00,52.0,252.0,0.0,0.0,85.0,0.0
1,2019-04-14 00:09:00,52.0,276.0,0.0,0.0,85.0,0.0
2,2019-04-14 00:14:00,52.0,264.0,0.0,0.0,85.0,0.0
3,2019-04-14 00:19:00,52.0,262.0,0.0,0.0,85.0,0.0
4,2019-04-14 00:24:00,53.0,263.0,0.0,0.0,84.0,0.0
5,2019-04-14 00:29:00,53.0,253.0,0.0,0.0,84.0,0.0
6,2019-04-14 00:34:00,53.0,254.0,0.0,0.0,84.0,0.0
7,2019-04-14 00:39:00,53.0,259.0,0.0,0.0,84.0,0.0
8,2019-04-14 00:44:00,53.0,280.0,0.0,1.0,84.0,0.0
9,2019-04-14 00:49:00,53.0,299.0,0.0,0.0,84.0,0.0
10,2019-04-14 00:54:00,53.0,301.0,0.0,0.0,84.0,0.0
11,2019-04-14 00:59:00,52.0,288.0,0.0,0.0,84.0,0.0
12,2019-04-14 01:04:00,52.0,288.0,0.0,0.0,84.0,0.0
13,2019-04-14 01:09:00,52.0,287.0,0.0,0.0,84.0,0.0
14,2019-04-14 01:14:00,52.0,275.0,1.0,1.0,85.0,0.0
15,2019-04-14 01:19:00,52.0,287.0,1.0,1.0,84.0,0.0
16,2019-04-14 01:24:00,52.0,306.0,0.0,0.0,84.0,0.0
17,2019-04-14 01:29:00,52.0,282.0,1.0,1.0,84.0,0.0
18,2019-04-14 01:34:00,52.0,292.0,0.0,1.0,83.0,0.0
19,2019-04-14 01:39:00,53.0,294.0,0.0,1.0,83.0,0.0
20,2019-04-14 01:44:00,52.0,295.0,0.0,0.0,83.0,0.0
21,2019-04-14 01:49:00,52.0,295.0,0.0,0.0,84.0,0.0
22,2019-04-14 01:54:00,52.0,295.0,0.0,0.0,84.0,0.0
23,2019-04-14 01:59:00,52.0,295.0,0.0,0.0,85.0,0.0
24,2019-04-14 02:04:00,52.0,295.0,0.0,0.0,85.0,0.0
25,2019-04-14 02:09:00,52.0,295.0,0.0,0.0,85.0,0.0
26,2019-04-14 02:14:00,52.0,295.0,0.0,0.0,85.0,0.0
27,2019-04-14 02:19:00,52.0,295.0,0.0,0.0,85.0,0.0
28,2019-04-14 02:24:00,52.0,283.0,1.0,1.0,84.0,0.0
